"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
416498.012;5729097.436;501.305;20070611084022219;1630;2114;4844;7134;7454;4730;23;24;35
416541.665;5729092.368;500.658;20070611084021188;1322;1933;4677;6780;7113;4371;19;26;31
416585.152;5729087.502;500.167;20070611084020164;1628;2047;4850;7663;7113;5285;20;20;30
416626.470;5729083.105;500.032;20070611084019195;1634;2072;4948;7001;7759;4756;23;25;30
416668.873;5729078.811;499.999;20070611084018203;1604;2004;4834;6613;7695;4569;23;24;31
416712.697;5729074.672;499.992;20070611084017180;1660;2038;4642;6942;7394;4856;20;22;31
416754.941;5729071.135;499.955;20070611084016195;1690;2136;4777;7155;7718;5407;19;28;33
416796.955;5729068.165;499.822;20070611084015219;1568;2035;4802;7233;6196;5010;20;23;29
416841.134;5729065.728;499.466;20070611084014195;1525;2023;4778;8341;6740;5212;24;21;26
416885.444;5729063.973;498.913;20070611084013172;1683;1995;4817;7212;7469;5201;21;23;34
416927.549;5729063.009;498.274;20070611084012203;1624;2070;4693;6147;7739;4624;19;22;29
416971.892;5729062.932;497.527;20070611084011188;2109;2064;4682;6664;6517;4877;27;26;27
417016.798;5729064.253;497.249;20070611084010164;2079;1964;4771;7309;6791;5024;33;20;33
417060.439;5729067.178;497.494;20070611084009172;2387;2555;4667;7911;7259;5008;25;29;31
417105.754;5729071.464;497.888;20070611084008141;1841;2238;4789;6220;4735;4108;25;29;36
417148.582;5729075.984;498.403;20070611084007164;1843;2334;4740;6416;7027;4450;22;25;26
417191.346;5729080.653;499.003;20070611084006188;1818;2221;4745;6475;6982;4936;28;27;33
417234.391;5729085.433;499.620;20070611084005203;1921;2140;4844;6983;6671;4785;23;22;33
417278.737;5729090.406;500.267;20070611084004188;2154;2420;4721;7350;6711;4898;23;22;25
417321.644;5729095.160;500.930;20070611084003203;2163;2384;4844;7651;6225;5007;21;22;40
417363.787;5729099.682;501.675;20070611084002234;2124;2108;4686;7261;6827;5182;22;21;36
417409.251;5729104.233;502.500;20070611084001188;2052;2144;4726;7144;7207;4564;22;28;31
417450.916;5729107.974;503.279;20070611084000227;1953;2169;4797;6459;7950;4568;19;18;36
417495.507;5729111.478;504.205;20070611083959195;1933;2169;4737;6592;6361;5290;19;23;27
417537.274;5729114.130;505.206;20070611083958227;1856;2187;4720;7048;6604;4846;21;27;31
417581.222;5729115.798;506.534;20070611083957203;2147;2185;4742;6754;7687;5466;31;22;36
417623.595;5729116.388;507.857;20070611083956211;1722;2179;4788;5935;7383;4666;21;22;26
417667.046;5729116.047;509.006;20070611083955188;1908;2085;4767;6931;7178;5159;28;27;30
417708.915;5729114.631;510.028;20070611083954195;1270;1838;4749;7116;6922;4767;29;20;30
417751.909;5729112.671;511.074;20070611083953172;1688;1847;4656;6577;7127;4968;22;25;27
417791.747;5729110.574;512.007;20070611083952219;2102;2159;4699;7324;7580;5065;20;22;34
417834.938;5729107.548;512.867;20070611083951180;1190;1733;4698;7289;6427;5648;22;25;27
417874.971;5729104.013;513.353;20070611083950211;1104;1725;4758;6913;6475;4693;19;20;31
417917.477;5729100.185;513.686;20070611083949180;1137;1675;4807;7185;6485;4742;27;24;33
417959.260;5729096.479;513.873;20070611083948164;1217;1677;4711;6730;6825;4394;25;21;34
417998.757;5729093.008;513.931;20070611083947203;1180;1617;4708;5732;6880;5067;20;25;30
418039.226;5729089.538;513.988;20070611083946219;1140;1564;4686;6875;7732;5054;23;27;29
418081.604;5729086.013;513.997;20070611083945188;1096;1637;4697;6870;7066;4752;26;25;26
418122.682;5729082.714;513.930;20070611083944188;1208;1591;4688;5997;6659;5148;19;26;26
418162.809;5729079.601;513.829;20070611083943211;1334;1680;4580;6451;6880;4848;22;25;31
418203.271;5729076.559;513.724;20070611083942227;1196;1558;4642;7523;6223;4693;21;22;25
418244.054;5729073.615;513.655;20070611083941234;1203;1690;4570;6920;7759;4095;23;23;32
418286.123;5729070.677;513.616;20070611083940211;1077;1633;4785;7292;6464;5174;23;20;27
418327.874;5729067.885;513.558;20070611083939195;1160;1700;4593;6758;6624;4913;24;22;32
418368.355;5729065.271;513.407;20070611083938211;1106;1599;4658;6464;6301;4661;19;25;27
418412.377;5729062.554;513.049;20070611083937141;1005;1653;4723;5915;6231;5064;18;23;35
418453.264;5729060.155;512.536;20070611083936148;1050;1583;4701;5498;6122;4971;18;25;34
418493.274;5729057.991;511.872;20070611083935180;1238;1868;4735;6461;6420;4947;26;30;26
418535.688;5729055.981;510.978;20070611083934156;1321;1897;4629;7763;6364;3974;24;23;37
418577.983;5729054.339;509.961;20070611083933141;1344;1799;4667;7192;5969;5064;21;29;27
418618.887;5729053.070;508.972;20070611083932164;1263;1753;4723;6899;6711;5081;21;21;35
418660.016;5729052.256;507.879;20070611083931188;1411;1900;4601;6766;7547;4775;26;22;31
418701.442;5729052.235;506.368;20070611083930211;1563;1920;4702;6904;6588;4720;23;22;28
418743.252;5729053.260;504.618;20070611083929234;1874;2159;4666;6869;7851;5121;24;27;29
418787.830;5729055.326;503.080;20070611083928203;1673;1977;4923;6964;6384;4838;22;27;30
418830.012;5729058.203;502.270;20070611083927234;1658;1957;4950;6934;6957;5104;26;24;36
418875.779;5729062.642;502.024;20070611083926188;2056;2377;4821;6599;7540;5030;24;24;34
418918.811;5729068.198;502.515;20070611083925203;1870;2371;4769;7169;6831;4334;23;24;29
418963.417;5729074.739;503.217;20070611083924180;1671;2221;4754;6673;6976;5289;24;24;28
419006.193;5729081.364;503.973;20070611083923195;1558;2086;4787;7445;6993;5017;24;23;30
419047.476;5729088.031;504.815;20070611083922242;1668;2217;4846;6154;6203;5127;25;23;28
419092.662;5729095.553;505.900;20070611083921195;2080;2273;4735;8108;6919;4866;19;25;29
419134.340;5729102.291;506.924;20070611083920227;2256;2243;4658;6755;6897;5266;23;28;33
419178.276;5729108.568;507.937;20070611083919203;1834;2121;4743;7179;6872;4345;25;25;30
419219.499;5729113.479;508.756;20070611083918242;2078;2139;4697;6554;7235;4349;26;23;37
419262.324;5729117.662;509.619;20070611083917242;2096;2396;4773;6954;7307;4542;19;20;32
419306.407;5729120.954;510.371;20070611083916211;2023;2238;4637;6577;6973;5247;21;25;30
419349.745;5729122.884;510.880;20070611083915195;1602;1845;4744;6673;6337;5538;26;25;28
419392.029;5729123.856;511.418;20070611083914203;1481;1858;4822;6901;7609;4799;20;22;31
419433.561;5729124.395;511.949;20070611083913227;1841;2010;4619;7138;7146;4547;21;23;28
419476.952;5729124.351;512.390;20070611083912203;1746;2149;4792;7468;7308;4581;23;30;31
419519.567;5729123.305;512.605;20070611083911195;2034;2102;4755;6967;7774;4516;20;21;31
419563.110;5729121.317;512.674;20070611083910164;2049;2095;4793;6464;5876;4230;22;27;34
419604.318;5729118.905;512.545;20070611083909188;1706;1858;4747;6996;7330;4957;32;24;30
419647.470;5729115.810;512.274;20070611083908164;1363;1840;4660;7110;5961;4858;23;19;27
419688.348;5729112.760;512.068;20070611083907195;1680;1856;4735;6379;7508;4186;27;21;28
419732.241;5729109.538;511.677;20070611083906156;1640;1896;4653;6654;6322;4713;21;23;36
419773.241;5729106.362;511.338;20070611083905188;1570;1869;4832;6471;7586;5232;24;24;33
419816.620;5729102.895;511.151;20070611083904164;1458;1933;4635;7093;6862;4730;27;23;32
419860.060;5729099.563;511.132;20070611083903141;1504;1941;4699;6357;6534;4649;22;22;27
419901.870;5729096.518;511.486;20070611083902156;1331;1858;4785;6908;6592;5221;19;28;30
419942.303;5729093.702;512.175;20070611083901203;1242;1951;4759;7252;6647;4486;24;22;33
419985.910;5729090.771;512.993;20070611083900172;1386;1784;4757;6304;6228;4284;19;28;32
420027.379;5729088.165;513.663;20070611083859188;1237;1825;4725;6459;6605;5519;20;24;33
420069.385;5729085.770;514.247;20070611083858188;1191;1863;4835;6658;6237;5310;22;27;30
420111.938;5729083.611;514.743;20070611083857172;1067;1740;4670;6616;6789;5037;25;25;28
420153.758;5729081.755;515.195;20070611083856172;1198;1712;4731;6285;6172;4426;19;24;29
420194.511;5729080.222;515.635;20070611083855195;1349;1807;4730;6878;7333;5257;21;21;29
420237.126;5729078.769;516.105;20070611083854172;1218;1725;4814;5993;6513;5283;23;26;28
420279.648;5729077.417;516.504;20070611083853148;1008;1685;4795;5960;6737;5290;23;25;26
420319.822;5729076.175;516.810;20070611083852180;1007;1711;4742;6669;6796;5312;22;19;27
420362.189;5729074.841;516.873;20070611083851156;1138;1599;4664;6962;6633;5091;24;24;29
420403.237;5729073.534;516.612;20070611083850164;937;1487;4756;5857;6454;5195;22;22;31
420443.359;5729072.193;516.230;20070611083849195;941;1577;4660;6585;6408;4950;22;24;28
420485.201;5729070.790;515.718;20070611083848188;1033;1645;4736;6906;6931;5025;23;23;27
420527.783;5729069.345;515.117;20070611083847164;978;1606;4705;6112;6817;5624;18;25;34
420568.215;5729067.973;514.486;20070611083846195;1091;1607;4629;7676;7341;4533;19;27;28
420608.803;5729066.638;513.806;20070611083845227;1315;1857;4662;6769;6796;4693;17;22;31
420651.880;5729065.336;513.088;20070611083844203;1400;1905;4798;6711;7298;5255;23;25;27
420693.477;5729064.286;512.314;20070611083843219;1662;2101;4681;7155;7329;4651;22;31;25
420736.611;5729063.612;511.522;20070611083842203;1706;2261;4845;6805;6488;4771;21;23;27
420780.646;5729063.532;510.715;20070611083841172;1690;2197;4746;6934;6935;5230;22;21;33
420822.919;5729064.068;509.816;20070611083840188;1539;2078;4612;6966;7505;4677;21;23;29
420866.765;5729065.346;508.886;20070611083839172;1722;2227;4849;6469;8122;5102;24;26;35
420911.135;5729067.467;508.401;20070611083838148;1775;2275;4780;7207;6583;4524;27;23;33
420953.243;5729070.132;508.233;20070611083837180;1631;1939;4771;7183;6794;4581;25;27;30
420994.748;5729073.279;508.310;20070611083836227;1761;2272;4773;7625;7433;4788;23;23;28
421039.015;5729077.124;508.513;20070611083835211;1786;2290;4825;6686;6138;5300;20;24;28
421081.555;5729081.175;508.841;20070611083834234;1692;2281;4743;7065;7150;4865;20;20;28
421126.102;5729085.501;509.280;20070611083833211;1733;2134;4763;7649;6955;5123;30;22;28
421170.598;5729089.669;509.801;20070611083832188;1623;2015;4878;6919;6892;4899;24;24;26
421215.027;5729093.545;510.248;20070611083831164;1955;2236;4862;6758;7620;4788;19;27;32
421259.417;5729097.119;510.664;20070611083830141;1878;2166;4658;6892;7294;4873;22;21;30
421302.425;5729100.042;511.079;20070611083829148;2192;2382;4845;7022;7344;5127;31;27;24
421344.721;5729102.234;511.369;20070611083828172;1818;2101;4729;7261;6897;4833;20;30;30
421389.048;5729104.176;511.644;20070611083827148;1878;2232;4719;7190;6568;5510;21;26;31
421428.955;5729105.870;511.953;20070611083826227;2116;2085;4660;7566;6480;5175;25;24;26
421472.879;5729107.456;512.297;20070611083825211;1972;2120;4748;7217;6274;4542;21;27;29
421514.737;5729108.365;512.439;20070611083824242;1513;2042;4790;6769;6441;4470;26;22;31
421559.296;5729108.942;512.472;20070611083823211;1749;2133;4704;7369;6956;5189;25;26;32
421601.188;5729109.495;512.357;20070611083822242;1531;1979;4713;6517;7097;5061;20;25;29
421647.180;5729109.970;512.269;20070611083821180;1516;1917;4789;6849;6438;5004;21;24;29
421689.841;5729110.226;512.338;20070611083820195;1697;2170;4776;7126;7354;5115;21;28;34
421731.844;5729110.345;512.449;20070611083819227;1930;2102;4846;7565;6519;5118;24;27;32
421776.236;5729110.138;512.416;20070611083818203;1877;2143;4782;6912;6557;4461;23;23;32
421820.332;5729109.314;512.231;20070611083817188;1556;2091;4812;7364;6722;5074;26;23;33
421864.834;5729108.006;512.067;20070611083816164;1460;2114;4887;7195;6439;4991;21;25;29
421908.336;5729106.420;512.469;20070611083815164;2046;2317;4718;7035;6543;5093;22;27;30
421951.443;5729104.451;513.154;20070611083814172;2127;2386;4856;7613;6899;5083;23;21;30
421995.420;5729101.582;513.792;20070611083813156;2060;2155;4681;7285;6964;4924;21;29;33
422037.552;5729098.015;514.369;20070611083812180;1522;2061;4809;6735;7479;4520;26;20;26
422078.886;5729094.126;514.915;20070611083811219;1676;2174;4742;7540;6762;5025;19;21;29
422122.795;5729089.880;515.522;20070611083810195;2021;2295;4743;6700;5628;4603;20;25;29
422164.591;5729085.613;515.907;20070611083809219;1989;2093;4873;6849;6788;5088;24;23;29
422208.266;5729080.488;516.089;20070611083808195;1711;2152;4740;7379;6108;4287;22;25;26
422251.551;5729074.994;516.287;20070611083807180;1674;2007;4647;7374;6751;4599;22;23;27
422294.213;5729069.761;516.516;20070611083806180;1536;1995;4760;6939;7473;5148;22;20;38
422336.250;5729064.887;516.723;20070611083805195;1739;2134;4700;6683;6450;4190;25;24;32
422380.015;5729060.110;516.962;20070611083804172;1517;2086;4835;6587;6953;4970;19;25;32
422421.800;5729055.834;517.170;20070611083803195;1502;2060;4798;7016;7065;5314;24;26;26
422465.600;5729051.648;517.418;20070611083802172;1430;1932;4693;6307;6999;4888;24;23;30
422505.741;5729048.099;517.620;20070611083801234;1772;2178;4710;7593;7003;4758;22;27;31
422549.590;5729044.550;517.804;20070611083800211;1535;2098;4761;7564;6357;5331;25;22;31
422591.139;5729041.508;517.932;20070611083759242;1580;2055;4860;7901;7222;5314;21;20;26
422636.063;5729038.532;517.978;20070611083758195;1401;1951;4800;5928;7435;4539;23;21;31
422678.043;5729036.093;517.936;20070611083757219;1732;2037;4709;7305;6778;4605;25;25;29
422722.127;5729034.078;517.910;20070611083756195;1785;2007;4838;7083;7189;4524;21;21;35
422764.319;5729032.772;517.849;20070611083755219;1767;2167;4711;7432;6332;4942;22;24;38
422808.650;5729031.879;517.807;20070611083754195;1704;2026;4733;7330;7299;5149;22;32;30
422850.680;5729031.262;517.871;20070611083753227;1794;2120;4811;7203;7664;4711;25;22;33
422894.436;5729030.901;518.116;20070611083752219;1693;2081;4683;7516;6782;4984;25;25;31
422939.599;5729030.974;518.409;20070611083751180;1779;2062;4771;6430;6082;4356;25;24;32
422983.769;5729031.450;518.654;20070611083750164;1803;2091;4757;7078;6305;4959;22;24;28
423026.263;5729032.298;518.888;20070611083749188;1715;1945;4835;6895;6451;5387;24;22;28
423068.424;5729033.640;519.280;20070611083748219;1743;2068;4771;6698;6365;5600;22;26;27
423113.618;5729035.704;519.717;20070611083747180;1653;1997;4680;6855;6881;5442;22;20;28
423156.385;5729038.142;520.092;20070611083746195;1745;2126;4720;6806;7213;4975;22;25;26
423200.795;5729040.951;520.377;20070611083745172;1804;2215;4663;7319;6949;4384;27;24;28
423243.151;5729043.591;520.672;20070611083744195;1594;2066;4803;6170;7266;5047;29;29;32
423287.197;5729046.214;520.932;20070611083743180;1593;2233;4741;7243;7250;4739;29;22;39
423329.865;5729048.678;521.173;20070611083742195;1557;2129;4758;6785;7288;5233;26;33;37
423374.231;5729051.150;521.356;20070611083741172;1755;2128;4796;7134;7241;5158;25;23;28
423415.564;5729053.352;521.429;20070611083740219;1705;2184;4721;6641;6882;4849;28;25;29
423460.338;5729055.614;521.321;20070611083739188;1679;2150;4722;6351;6687;5374;20;26;30
423502.124;5729057.612;521.105;20070611083738227;1773;2132;4744;6771;6841;3999;22;24;35
423546.728;5729059.612;520.855;20070611083737203;1730;2137;4721;7814;7378;4908;26;22;35
423592.112;5729061.493;520.712;20070611083736164;1596;2016;4629;6869;6522;5086;21;25;32
423634.522;5729063.044;520.717;20070611083735195;1654;2061;4732;7278;6765;4814;17;19;30
423679.387;5729064.490;520.787;20070611083734172;1723;2021;4725;7165;6974;5232;23;25;28
423722.235;5729065.707;520.856;20070611083733195;1961;2209;4762;7901;7123;5032;23;21;27
423767.540;5729066.849;520.885;20070611083732164;1848;2160;4765;6502;6224;3949;23;27;31
423809.106;5729067.775;520.986;20070611083731219;1765;2131;4806;6374;5656;4918;19;25;36
423854.474;5729068.709;521.358;20070611083730188;1804;2191;4677;7050;6162;4819;23;22;29
423896.034;5729069.498;521.761;20070611083729242;1787;2153;4744;6765;6340;4959;28;21;30
423940.992;5729070.299;522.191;20070611083728219;1626;2018;4685;6553;6390;5111;29;29;31
423985.932;5729071.062;522.578;20070611083727195;1332;1805;4581;5553;6906;4413;21;22;28
424030.874;5729071.840;522.919;20070611083726172;1179;1615;4689;6482;7117;5030;24;22;27
424073.087;5729072.586;523.131;20070611083725211;1172;1916;4713;6277;6866;4676;21;27;26
424118.427;5729073.373;523.128;20070611083724180;2095;2270;4820;6865;6509;5324;21;24;28
424163.375;5729074.187;522.914;20070611083723156;2111;2332;4817;7104;7518;4680;25;29;29
424205.888;5729075.003;522.377;20070611083722188;2244;2257;4828;6185;6085;4553;22;21;33
424250.134;5729075.957;521.478;20070611083721180;2076;2359;4701;6606;7195;4902;27;31;37
424295.178;5729077.154;520.380;20070611083720156;2341;2391;4832;6925;6210;4926;23;23;27
424338.297;5729078.589;519.101;20070611083719180;2244;2421;4814;6404;6838;5003;25;27;29
