"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
420210.617;5728538.976;516.653;20070611083445188;1290;2266;5093;6414;6653;4563;32;29;40
420254.702;5728537.585;516.957;20070611083446156;1175;2204;5190;6265;6267;4964;19;27;27
420301.280;5728537.177;516.966;20070611083447180;1558;1976;5068;6572;6638;5403;20;24;27
420345.429;5728536.949;516.774;20070611083448148;1647;1911;5059;6984;6118;5288;21;23;34
420392.108;5728536.931;516.626;20070611083449172;1541;2282;5083;6768;6695;5124;18;25;26
420436.697;5728537.490;516.510;20070611083450148;1823;2334;5181;6899;5987;4836;22;22;30
420484.552;5728538.121;516.324;20070611083451195;2130;1986;5155;7898;6467;4894;22;21;28
420530.269;5728538.547;516.326;20070611083452195;1988;1933;5051;7181;5321;4713;24;25;35
420576.349;5728539.142;516.348;20070611083453203;1909;2157;5218;7161;7863;4729;22;32;28
420623.187;5728539.939;516.269;20070611083454227;2177;2233;5150;7579;6684;4400;29;24;29
420667.590;5728540.675;516.051;20070611083455195;1864;2025;5101;6130;7284;4392;21;23;31
420714.562;5728541.352;515.795;20070611083456219;1853;2101;5103;7637;7676;4771;20;21;24
420759.446;5728541.995;515.489;20070611083457195;1999;2056;5156;7353;7304;5528;24;24;34
420804.041;5728542.734;515.094;20070611083458164;1658;2216;5194;7346;7114;4867;22;22;31
420850.868;5728543.830;514.587;20070611083459180;1969;2259;5131;7071;7600;4771;27;24;39
420897.429;5728545.016;514.139;20070611083500188;1970;2127;5198;6559;6361;4223;23;25;26
420942.601;5728546.103;513.982;20070611083501164;2013;2034;4857;7289;6756;4678;21;25;28
420989.212;5728547.198;514.048;20070611083502172;2088;2266;4908;6887;6837;4605;22;31;32
421036.906;5728548.339;514.124;20070611083503203;2190;2150;4916;7116;6236;4565;31;21;30
421081.755;5728549.385;513.940;20070611083504172;1920;2293;4998;6998;7107;5131;21;21;31
421129.244;5728550.379;513.392;20070611083505195;1969;2310;4868;7274;7164;4755;18;27;33
421176.847;5728551.264;512.765;20070611083506219;2352;2298;4884;7101;6552;4966;23;22;26
421222.013;5728552.057;512.346;20070611083507188;2058;2310;4905;7071;7198;5057;25;25;30
421267.609;5728552.898;512.050;20070611083508164;2060;2332;4976;6754;7162;4623;22;25;35
421316.167;5728553.866;511.745;20070611083509203;2061;2318;4794;6992;7057;4657;29;22;31
421363.312;5728554.859;511.468;20070611083510211;2418;2404;4954;7970;6685;5037;20;24;30
421408.671;5728555.933;511.256;20070611083511180;2259;2527;5047;7119;7149;4765;22;26;34
421456.251;5728557.215;511.185;20070611083512195;2358;2204;5101;7074;6861;5459;25;27;32
421504.176;5728558.745;511.243;20070611083513219;2245;2351;5002;7899;7659;4751;30;27;32
421549.161;5728560.408;511.270;20070611083514180;2027;2245;5021;6929;6764;4659;23;25;33
421597.410;5728562.438;511.282;20070611083515211;2063;2323;4960;7438;7126;4551;28;24;28
421643.066;5728564.556;511.420;20070611083516188;2074;2176;4684;6996;6851;4731;23;21;25
421690.122;5728566.898;511.667;20070611083517195;2066;2293;4940;7665;7164;4904;32;26;39
421735.259;5728569.240;512.007;20070611083518164;2370;2386;5001;6920;7412;4959;28;27;30
421782.045;5728571.742;512.666;20070611083519172;2050;2279;4953;7301;7405;4750;21;26;32
421828.953;5728574.274;513.740;20070611083520188;1956;2084;5027;6671;7037;4862;27;32;30
421873.469;5728576.695;514.821;20070611083521156;2011;2012;4794;7228;7740;5084;24;25;25
421920.659;5728579.302;515.855;20070611083522188;1810;1946;4844;7410;6992;5032;23;23;31
421965.522;5728581.767;516.751;20070611083523172;1835;2017;4790;7176;6266;5078;23;25;35
422009.514;5728584.131;517.636;20070611083524141;1418;1853;4694;5910;6834;4754;19;22;36
422055.817;5728586.533;518.606;20070611083525164;1455;1916;4743;6059;7442;4874;18;24;29
422100.182;5728588.698;519.609;20070611083526148;1298;1910;4674;6374;7205;4763;28;26;34
422146.790;5728590.794;520.784;20070611083527188;1204;1918;4651;7182;7133;4813;18;23;29
422192.484;5728592.698;521.966;20070611083528211;1282;1823;4682;6846;6691;5016;22;23;30
422236.252;5728594.411;523.030;20070611083529195;1157;1761;4616;6515;6407;4345;26;24;26
422279.879;5728596.085;523.949;20070611083530180;1054;1811;4747;6706;5860;4563;19;22;30
422325.147;5728597.789;524.661;20070611083531203;1017;1774;4667;6463;7194;4974;18;29;32
422368.988;5728599.422;525.085;20070611083532195;1005;1750;4611;6841;6519;5143;22;20;24
422412.489;5728600.970;525.298;20070611083533180;1158;1706;4646;5786;6945;4566;24;25;28
422457.411;5728602.399;525.306;20070611083534195;948;1744;4598;6683;6795;5158;18;24;31
422500.697;5728603.668;525.179;20070611083535172;982;1628;4637;7143;6574;5122;26;21;33
422544.103;5728604.890;524.861;20070611083536148;1297;1763;4762;6590;6987;4971;20;19;32
422590.107;5728606.202;524.401;20070611083537180;1575;1838;4756;8283;7834;4921;19;21;28
422636.002;5728607.559;523.638;20070611083538203;1537;1876;4702;7302;7323;4868;19;20;39
422679.708;5728608.777;522.594;20070611083539172;1221;1691;4777;6833;6590;5341;17;17;32
422725.847;5728609.725;521.436;20070611083540188;1480;1746;4774;6539;7359;4414;20;24;27
422770.515;5728610.281;520.437;20070611083541164;1513;1748;4705;7820;5593;4812;20;22;36
422818.670;5728610.557;519.374;20070611083542211;1970;2047;4742;7759;6843;4904;22;29;29
422863.465;5728610.518;518.382;20070611083543180;1936;2098;4978;7479;6233;4775;21;21;29
422911.029;5728610.108;517.342;20070611083544203;2162;2169;4884;7602;7107;5018;23;21;30
422959.176;5728609.289;516.427;20070611083545234;2397;2227;4927;7636;7291;5104;26;22;34
423004.950;5728608.132;515.609;20070611083546211;2616;2334;4958;7602;6912;4412;22;23;31
423050.885;5728606.493;514.780;20070611083547188;3060;2375;4970;8229;7167;4939;22;25;32
423097.749;5728604.273;513.986;20070611083548180;3554;2251;4939;8956;7532;5275;26;32;33
423145.090;5728601.551;513.415;20070611083549180;3185;2229;4982;9278;6468;5297;28;24;29
423191.339;5728598.651;513.319;20070611083550156;2905;2302;4974;7818;7558;4621;23;24;32
423241.198;5728595.463;513.888;20070611083551211;2406;2113;4857;7412;7302;5290;21;21;33
423286.495;5728592.391;514.591;20070611083552172;2937;2091;4730;8127;7286;5033;29;20;32
423332.737;5728588.773;515.128;20070611083553156;3087;2148;4804;8873;6210;5163;25;24;33
423381.052;5728584.152;515.512;20070611083554188;3188;2048;4753;7753;7284;4883;22;22;28
423426.241;5728578.943;515.866;20070611083555156;2643;2158;4738;8536;7206;5199;23;25;32
423473.961;5728572.653;516.828;20070611083556188;3026;2384;4789;7703;6229;4494;24;23;30
423521.388;5728565.740;516.248;20070611083557195;2297;2153;4803;6986;7385;5031;23;22;30
423567.517;5728559.193;516.695;20070611083558188;1922;2305;4817;6606;7352;4382;19;21;32
423615.114;5728553.233;516.798;20070611083559211;1521;2155;4934;6302;6999;5370;19;29;32
423662.770;5728548.681;516.857;20070611083600234;1395;2164;4936;6896;6978;4655;21;26;30
423707.174;5728545.369;516.826;20070611083601188;1443;2418;4991;6901;6932;4460;27;29;33
423755.595;5728542.233;516.908;20070611083602227;1956;2354;5053;6908;7199;5336;24;24;35
423801.084;5728539.764;517.176;20070611083603203;1587;2479;4953;6737;6497;5214;24;34;30
423848.685;5728538.029;517.471;20070611083604227;1341;2192;4853;7138;7197;5017;28;26;33
423893.692;5728536.723;517.920;20070611083605195;1907;2116;4915;7366;7459;4922;24;21;26
423941.114;5728535.344;518.567;20070611083606219;1798;2024;4806;7485;7170;5103;21;22;29
423983.735;5728534.396;519.185;20070611083607141;1600;2170;5024;6809;7562;5104;17;30;27
424030.932;5728533.858;519.616;20070611083608164;1502;2300;5098;7010;7871;5358;18;22;30
424075.984;5728533.744;519.753;20070611083609141;1833;2201;5006;7186;6880;5124;22;21;40
424122.869;5728533.955;519.730;20070611083610156;1820;1978;4962;7271;6707;4672;29;25;28
424170.933;5728534.427;519.661;20070611083611195;1903;2467;5162;7787;7496;5092;23;29;29
424217.010;5728535.079;519.365;20070611083612188;2137;2559;5126;7077;7188;4559;24;23;32
424264.825;5728535.702;518.854;20070611083613211;2948;2125;5072;7600;7531;5030;23;20;31
424313.261;5728536.276;518.331;20070611083614242;2927;2231;5124;8146;7448;4839;24;30;28
424358.976;5728536.829;517.800;20070611083615211;2708;2633;5281;7387;5684;5264;27;28;34
