"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
416728.483;5725054.284;518.790;20070611080326234;2532;2230;4812;7635;7069;4506;22;20;30
416769.513;5725057.321;518.816;20070611080325250;2513;2272;4852;7400;6871;5115;21;21;26
416812.147;5725060.484;518.953;20070611080324227;2635;2251;4818;7298;7102;5154;25;26;28
416852.775;5725063.486;519.135;20070611080323250;2700;2448;4844;7173;6649;4632;20;27;34
416895.274;5725066.606;519.274;20070611080322227;3025;2267;4843;7549;7149;5208;27;24;28
416936.415;5725069.575;519.360;20070611080321234;3052;2386;4913;7531;7407;5066;25;28;34
416978.481;5725072.524;519.533;20070611080320219;3152;2471;4777;7461;7061;4812;22;22;30
417018.580;5725075.278;519.632;20070611080319250;3119;2384;4857;8262;7123;4764;23;24;31
417060.892;5725078.189;519.661;20070611080318227;2931;2419;4823;8070;6523;4734;26;23;28
417103.180;5725081.065;519.749;20070611080317203;2850;2172;4856;7611;7292;5070;27;24;35
417144.776;5725083.815;519.828;20070611080316195;2713;2308;4724;7283;7508;4422;21;24;30
417184.710;5725086.406;519.818;20070611080315227;3152;2386;4840;8678;7209;4627;22;25;27
417227.850;5725089.125;519.749;20070611080314180;2784;2262;4818;7807;8243;5124;28;23;33
417269.389;5725091.610;519.590;20070611080313172;2984;2318;4761;7740;7084;4542;29;21;31
417309.650;5725093.954;519.243;20070611080312195;2788;2317;4803;7401;7059;4613;18;23;31
417348.990;5725096.120;518.856;20070611080311242;2864;2217;4674;7595;7237;4651;23;22;26
417391.928;5725098.339;518.406;20070611080310203;3007;2246;4949;8016;6895;5617;22;26;29
417432.358;5725100.253;517.905;20070611080309227;2987;2508;4833;7366;5836;3696;21;26;28
417473.228;5725102.053;517.349;20070611080308242;2671;2181;4845;8074;7234;4988;23;21;33
417515.870;5725103.762;516.602;20070611080307219;2804;2318;4797;7679;6710;4880;24;22;32
417557.713;5725105.272;515.813;20070611080306219;2727;2313;4694;7810;6641;4853;28;27;29
417598.750;5725106.570;515.355;20070611080305242;2781;2281;4751;9130;6458;4621;20;23;33
417641.858;5725107.703;515.534;20070611080304219;2821;2349;4862;7688;6688;5150;27;26;33
417684.881;5725108.708;516.078;20070611080303195;2384;2093;4812;7578;6514;4725;20;19;30
417725.471;5725109.545;516.747;20070611080302227;2954;2500;4849;8069;6912;4760;23;24;30
417768.195;5725110.151;517.398;20070611080301203;3145;2549;4766;7022;6748;4632;24;22;30
417808.464;5725110.248;517.948;20070611080300234;3036;2393;4746;8706;6619;5057;27;21;36
417850.810;5725109.972;518.384;20070611080259211;3082;2313;4748;6701;7036;5136;26;22;30
417891.049;5725109.408;518.799;20070611080258234;3040;2315;4873;7978;6150;4857;21;24;30
417933.084;5725108.542;519.147;20070611080257211;3135;2413;4779;8555;7180;4775;27;27;25
417974.364;5725107.443;519.339;20070611080256203;2983;2374;5004;8019;7027;5432;28;28;28
418015.894;5725106.112;519.455;20070611080255188;2401;2226;4747;7498;7010;4791;20;26;34
418055.413;5725104.700;519.669;20070611080254219;3307;2454;4890;7332;7215;5050;23;25;31
418097.392;5725103.010;519.965;20070611080253188;3611;2698;4891;7953;6007;4594;27;25;27
418137.023;5725101.034;520.210;20070611080252211;3672;3085;4903;8363;7374;4833;31;30;31
418176.856;5725098.452;520.321;20070611080251227;2594;2154;4794;8068;7502;5384;31;25;29
418215.998;5725095.548;520.548;20070611080250258;2132;1923;4832;7634;6858;4536;20;20;31
418257.620;5725092.486;520.801;20070611080249227;2464;2101;4932;7327;7322;5123;23;21;27
418296.321;5725089.722;520.879;20070611080248266;3572;2837;4939;8384;6371;5067;20;26;26
418337.759;5725086.624;520.632;20070611080247234;3442;2824;4883;8422;7006;4736;26;27;31
418379.794;5725083.127;520.365;20070611080246188;2338;2311;4752;7827;7076;5033;22;23;31
418418.389;5725079.922;520.114;20070611080245227;2283;2228;4893;7017;5412;4892;27;24;30
418459.554;5725076.653;519.799;20070611080244203;2408;2288;4871;6888;6449;4438;21;24;29
418500.157;5725073.567;519.457;20070611080243195;2442;2289;4838;6473;7531;4755;24;21;33
418539.572;5725070.720;519.147;20070611080242219;2655;2337;4830;8206;7938;4620;25;29;29
418581.248;5725067.894;518.721;20070611080241188;2295;2169;4839;7392;6990;5268;24;23;25
418620.490;5725065.447;518.278;20070611080240219;2443;2187;4815;8261;7574;4481;24;27;32
418662.667;5725063.038;517.766;20070611080239180;2498;2249;4891;8163;6893;4567;25;25;31
418703.035;5725061.025;517.326;20070611080238188;2222;2071;4838;7245;6595;4690;18;22;39
418742.830;5725059.341;517.006;20070611080237211;2514;2218;4879;7357;6772;4968;28;27;35
418783.272;5725057.891;516.769;20070611080236219;2295;2074;4795;7475;6594;4735;24;23;28
418822.781;5725056.728;516.610;20070611080235250;2375;2061;4872;7004;6808;4876;23;28;37
418864.503;5725055.714;516.629;20070611080234227;2084;2013;5015;8302;7157;5241;18;24;35
418904.574;5725055.047;516.677;20070611080233242;1834;1905;4804;7236;7584;5171;22;24;27
418946.492;5725054.743;516.665;20070611080232211;1975;1983;4844;6786;6943;4686;24;26;32
418987.436;5725054.819;516.718;20070611080231203;2225;2142;4872;7743;7186;4719;21;20;30
419028.377;5725055.149;516.677;20070611080230195;1731;2008;4879;6818;7509;4580;36;31;28
419069.272;5725055.852;516.499;20070611080229188;1052;1820;4846;6590;6650;5248;21;25;29
419108.582;5725057.322;516.437;20070611080228219;1367;1836;4879;6513;7158;4814;21;23;28
419150.444;5725059.739;516.334;20070611080227188;2500;2219;4826;8240;7146;5423;22;21;32
419190.695;5725062.420;516.276;20070611080226195;2537;2353;4791;7312;7272;5115;26;22;25
419230.298;5725065.119;516.366;20070611080225219;2833;2396;4700;7987;7292;4341;29;24;30
419272.042;5725068.022;516.629;20070611080224188;2908;2303;4943;7736;6639;4459;22;21;30
419311.174;5725070.794;517.004;20070611080223219;2788;2367;4833;7670;7130;4653;21;22;31
419353.368;5725073.857;517.385;20070611080222172;2912;2370;4773;7355;7192;4642;28;22;31
419392.640;5725076.763;517.641;20070611080221195;2711;2402;4878;7940;6933;5332;23;28;31
419431.532;5725079.705;517.725;20070611080220227;2979;2478;4818;7559;7068;4780;22;28;33
419471.332;5725082.786;517.634;20070611080219234;3291;2726;4796;7884;7847;4609;24;28;29
419513.657;5725086.085;517.356;20070611080218180;3127;2522;4731;8181;6953;5034;20;22;30
419552.908;5725089.116;516.837;20070611080217203;2953;2623;4856;8573;7079;5188;21;23;32
419591.931;5725092.097;516.030;20070611080216234;2935;2391;4754;7568;6756;4789;24;21;33
419633.625;5725095.256;514.956;20070611080215203;2139;2271;4672;7638;7322;4639;23;27;27
419672.990;5725098.397;513.850;20070611080214234;2193;2228;4607;7375;7783;4793;21;29;27
419715.106;5725102.066;512.483;20070611080213203;2412;2186;4617;7480;6974;4945;23;21;32
419757.167;5725105.918;511.092;20070611080212180;2331;2125;4680;7351;6627;4993;24;24;30
419797.576;5725109.647;509.848;20070611080211203;2200;2118;4612;7446;6606;4618;23;23;27
419838.212;5725113.462;509.080;20070611080210227;2207;2040;4518;7172;6425;5269;24;25;28
419879.974;5725117.386;508.771;20070611080209227;2157;2029;4653;7795;7409;4899;28;21;27
419923.126;5725121.389;508.604;20070611080208195;2026;2010;4673;7410;7411;4701;19;18;32
419964.018;5725125.184;508.511;20070611080207219;2074;1999;4715;7408;6615;5497;19;27;25
420005.592;5725129.015;508.602;20070611080206227;1776;2035;4651;6797;7213;4147;21;23;37
420046.502;5725132.734;508.663;20070611080205250;1836;1948;4560;6651;6218;4787;25;28;30
420089.367;5725136.617;508.636;20070611080204227;2044;2044;4578;7342;6639;5301;21;25;28
420132.249;5725140.468;508.438;20070611080203203;2179;1991;4602;7337;6849;4388;19;21;30
420172.879;5725143.991;508.150;20070611080202234;2128;1987;4538;7433;6717;4400;25;21;34
420216.507;5725147.545;507.878;20070611080201195;2017;1999;4576;7386;7429;5041;23;28;26
420256.904;5725150.618;507.814;20070611080200234;1915;1980;4617;7097;6547;5212;21;20;33
420299.971;5725153.635;507.930;20070611080159211;2144;2074;4712;6432;5376;4184;26;26;26
420343.372;5725156.407;508.075;20070611080158180;2023;2049;4537;8212;6950;4843;29;29;31
420384.468;5725158.821;508.233;20070611080157203;1835;2014;4707;6956;6422;4962;26;24;33
420425.570;5725161.072;508.471;20070611080156227;1735;1915;4439;7344;6889;4520;19;25;27
420468.953;5725163.310;508.519;20070611080155195;1995;2052;4633;7123;6162;4456;19;22;32
420511.682;5725165.424;508.414;20070611080154180;1934;1879;4568;6498;6913;5296;31;24;31
420552.785;5725167.363;508.221;20070611080153203;2092;2158;4535;7738;6757;5171;24;25;29
420594.263;5725169.251;507.927;20070611080152219;1883;2053;4625;7153;7358;5062;24;22;26
420636.485;5725171.065;507.578;20070611080151219;1888;1913;4600;6975;7127;5623;23;24;26
420677.163;5725172.734;507.307;20070611080150258;1745;2001;4593;7657;7331;4552;20;22;28
420720.902;5725174.511;507.186;20070611080149227;1837;2070;4621;7139;6307;4797;21;24;29
420763.359;5725176.198;507.119;20070611080148227;1957;2141;4565;7739;7522;4836;19;21;26
420804.824;5725177.568;507.020;20070611080147250;2267;2276;4565;8110;6714;5012;23;25;32
420850.628;5725178.537;506.866;20070611080146172;1834;2125;4624;7054;7582;5678;20;20;29
420891.820;5725179.119;506.680;20070611080145203;1778;1887;4504;7658;7449;4594;27;21;27
420935.708;5725179.629;506.449;20070611080144172;1793;2063;4522;7077;7247;4675;27;22;27
420976.979;5725180.033;506.292;20070611080143203;2070;2145;4653;7004;6554;5113;23;24;32
421018.938;5725180.393;506.277;20070611080142219;2016;2364;4599;6802;6769;4892;22;22;31
421060.923;5725180.603;506.236;20070611080141234;2195;2291;4595;7396;6926;4912;31;20;28
421102.260;5725180.396;506.023;20070611080140266;2063;2200;4614;7821;6271;5143;28;25;28
421146.286;5725179.720;505.825;20070611080139234;1692;2137;4665;7591;6635;4652;22;30;30
421189.693;5725178.863;505.622;20070611080138219;1798;2075;4545;6441;7359;4821;23;24;28
421232.163;5725177.963;505.499;20070611080137227;1652;1995;4753;7193;6961;4236;20;17;31
421275.332;5725177.092;505.419;20070611080136219;1635;2071;4614;7162;7779;5169;19;26;30
421319.230;5725176.314;505.212;20070611080135195;1384;1933;4666;7294;7227;5351;22;21;28
421360.838;5725175.714;505.123;20070611080134227;1560;1993;4664;6646;7087;4576;22;27;32
421404.828;5725175.269;505.095;20070611080133203;1526;2046;4611;6841;7005;5423;19;20;27
421446.834;5725175.026;505.162;20070611080132227;1625;2230;4605;7255;6781;4883;26;21;30
421490.211;5725174.840;505.210;20070611080131219;1909;2059;4731;7739;6410;5212;20;25;26
421532.222;5725174.288;505.258;20070611080130242;1827;2111;4647;7570;6377;4567;19;24;31
421576.189;5725173.359;505.333;20070611080129219;1815;2073;4569;7310;6485;4887;25;22;33
421617.770;5725172.319;505.339;20070611080128250;1745;2228;4622;7234;6888;4444;20;21;30
421662.024;5725171.256;505.380;20070611080127219;1530;2160;4663;6828;7261;5651;21;30;31
421707.611;5725170.413;505.493;20070611080126156;1731;1996;4571;7231;7529;4897;27;20;28
421751.204;5725169.759;505.712;20070611080125141;1624;1987;4536;7903;7549;5286;19;24;28
421792.740;5725169.099;506.079;20070611080124172;1617;2019;4604;6536;7375;4682;19;22;24
421836.860;5725168.336;506.694;20070611080123141;1720;2056;4596;6886;7999;4924;21;22;34
421877.503;5725167.571;507.444;20070611080122188;1675;2082;4673;7179;6855;4984;27;23;26
421919.664;5725166.708;508.152;20070611080121195;1877;2233;4566;7774;7188;5142;22;22;28
421960.680;5725165.825;508.746;20070611080120227;1834;2209;4709;6877;7302;4972;21;25;28
422003.945;5725164.843;509.022;20070611080119203;2162;2331;4627;7851;6906;4707;25;26;31
422044.820;5725163.595;509.034;20070611080118234;1970;2252;4513;7720;7659;4985;22;22;27
422088.639;5725161.844;508.994;20070611080117195;1694;2074;4493;6520;7039;4605;20;20;31
422130.486;5725159.881;508.719;20070611080116203;1712;2024;4639;6944;7228;4885;29;22;29
422172.693;5725157.709;508.428;20070611080115203;1935;2126;4668;7362;7129;4647;22;21;33
422213.952;5725155.377;508.192;20070611080114227;2060;2170;4567;8256;7400;5535;23;32;27
422257.566;5725152.699;508.012;20070611080113195;1954;2231;4578;6745;6565;4984;20;27;33
422300.851;5725149.817;507.923;20070611080112172;1917;2243;4517;7390;6336;4761;25;23;26
422340.794;5725146.898;507.798;20070611080111227;2084;2318;4546;7699;6826;4665;27;25;32
422384.017;5725143.341;507.873;20070611080110203;2067;2204;4701;7640;6383;5365;20;21;32
422424.894;5725139.689;508.124;20070611080109234;2118;2195;4578;7329;6912;5286;24;27;29
422468.657;5725135.557;508.451;20070611080108195;1906;2175;4572;6902;6656;4900;24;22;28
422509.058;5725131.591;508.683;20070611080107234;2144;2205;4529;7166;7177;5260;27;25;33
422552.027;5725127.193;508.888;20070611080106211;1827;2089;4650;6756;7368;4862;21;21;27
422593.324;5725122.786;509.044;20070611080105227;1851;2332;4456;7124;7457;4543;24;29;27
422636.237;5725118.041;509.080;20070611080104203;1927;2213;4481;7616;6880;4140;23;23;31
422677.812;5725113.253;509.121;20070611080103211;1915;2404;4593;7139;7204;5217;25;24;30
422718.384;5725108.333;509.144;20070611080102242;1948;2257;4572;7257;7183;4978;21;26;28
422762.548;5725102.681;509.109;20070611080101188;1947;2175;4611;6121;7044;5172;24;24;35
422803.102;5725097.262;509.022;20070611080100219;1708;2072;4590;7571;6830;4873;23;24;28
422845.979;5725091.426;508.846;20070611080059195;1783;2018;4652;6879;7365;4597;23;22;30
422888.893;5725085.532;508.817;20070611080058172;1703;1987;4598;7497;6741;4121;25;27;28
422930.842;5725079.715;508.910;20070611080057172;1740;2163;4649;7249;7115;4874;22;24;26
422969.856;5725074.297;509.037;20070611080056242;1764;2012;4592;6361;6758;5292;22;24;28
423010.491;5725068.600;509.244;20070611080055273;1577;2050;4608;7144;5760;5018;20;25;37
423053.388;5725062.575;509.500;20070611080054250;1497;1976;4528;6591;8073;4519;21;22;30
423096.625;5725056.656;509.922;20070611080053219;1633;2119;4557;6783;7638;4891;23;23;30
423136.890;5725051.345;510.555;20070611080052258;1565;1999;4564;7106;7081;4382;23;24;30
423181.332;5725045.757;511.281;20070611080051195;1582;2056;4624;7078;5764;3866;20;28;32
423222.410;5725040.849;511.921;20070611080050211;1554;1917;4606;7840;6544;4957;21;28;34
423262.415;5725036.197;512.585;20070611080049250;1582;2131;4575;7107;7351;4221;22;24;25
423305.562;5725031.292;513.315;20070611080048211;1463;1899;4537;7179;6357;4363;25;25;29
423345.718;5725027.012;514.159;20070611080047242;1010;1657;4685;6352;6385;4966;19;31;34
423389.711;5725023.194;515.110;20070611080046180;1166;1701;4510;5762;6319;5270;23;23;30
423431.090;5725020.883;515.907;20070611080045180;1555;1738;4584;6559;6156;4783;22;23;27
423471.447;5725019.550;516.345;20070611080044203;1570;1863;4482;6915;7315;4599;23;21;32
423511.360;5725018.734;516.704;20070611080043234;1142;1724;4551;6532;6719;4720;22;25;31
423554.143;5725018.766;516.716;20070611080042195;1399;1683;4682;7000;6372;5087;21;28;34
423595.430;5725020.481;516.614;20070611080041195;1076;1822;4498;6166;6239;5083;25;20;34
423637.735;5725024.059;516.331;20070611080040172;1526;1787;4618;6369;7677;5096;20;20;30
423679.413;5725028.723;515.764;20070611080039164;1390;1925;4573;6503;7032;5140;22;21;29
423719.569;5725034.116;514.345;20070611080038195;1469;2000;4761;6485;5900;5323;22;24;25
423762.111;5725041.771;512.200;20070611080037172;1502;2229;4812;6908;6861;5183;21;27;30
423801.157;5725051.161;510.032;20070611080036234;1888;2483;4993;7586;6516;5039;20;26;31
423843.145;5725063.726;507.632;20070611080035227;1984;2579;5011;7402;6958;5253;24;25;32
423885.648;5725079.134;505.513;20070611080034203;2017;2357;4931;6851;6798;5049;23;25;28
423925.915;5725096.365;504.019;20070611080033227;2209;2469;4956;6387;6145;5102;21;21;26
423967.606;5725116.902;502.778;20070611080032203;2481;2685;4931;7591;5860;5174;23;22;29
424006.472;5725138.470;502.034;20070611080031234;1709;2108;4738;6284;6846;4845;20;51;29
424047.506;5725162.689;501.321;20070611080030203;1840;1946;4583;7101;7478;4919;27;22;30
424086.153;5725185.632;501.206;20070611080029234;2569;2277;4619;7125;8081;4583;23;28;30
