"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
423441.430;5727693.106;520.891;20070611094907125;2409;2235;4703;7111;6826;5147;22;23;27
423440.332;5727737.280;521.212;20070611094906141;2197;2126;4756;6939;6953;4856;31;24;30
423439.586;5727782.843;521.457;20070611094905125;1772;2261;4595;7162;4540;4855;27;26;25
423439.207;5727826.280;521.721;20070611094904156;2365;2214;4644;7419;6682;4589;21;29;27
423439.182;5727871.744;522.022;20070611094903141;2640;2437;4629;7415;6408;5363;25;31;31
423439.547;5727916.162;521.991;20070611094902148;2313;2251;4647;8607;6958;5422;22;26;31
423440.187;5727962.365;521.701;20070611094901117;2207;2126;4708;7102;7286;4683;26;19;27
423440.897;5728005.893;521.210;20070611094900148;1976;1973;4718;7127;7100;5337;20;22;30
423441.670;5728052.436;520.553;20070611094859117;1885;1968;4626;7937;7329;5397;25;22;30
423442.506;5728098.497;519.858;20070611094858102;1664;2127;4661;6829;6092;4860;25;26;29
423443.427;5728142.654;519.165;20070611094857133;1658;2002;4606;5967;6772;4925;20;23;27
423444.304;5728190.281;518.110;20070611094856094;1954;2155;4728;7097;6620;4725;22;21;25
423444.959;5728234.912;516.881;20070611094855125;2021;2251;4721;6660;6814;5120;30;27;33
423445.666;5728282.185;516.288;20070611094854102;2178;2154;4617;7427;6992;4662;20;24;28
423446.642;5728326.893;516.432;20070611094853133;1689;1945;4715;6676;6870;4761;20;21;31
423447.976;5728373.948;517.333;20070611094852109;2204;2254;4662;7042;6595;4861;25;22;30
423449.399;5728418.667;518.212;20070611094851133;2246;2143;4663;8296;7061;5030;19;20;28
423450.906;5728465.024;519.664;20070611094850117;2139;2044;4780;6802;6440;5291;20;24;31
423452.252;5728509.124;521.119;20070611094849148;2238;1990;4708;7272;6993;4734;22;19;27
423453.573;5728555.963;522.551;20070611094848117;2077;1907;4701;7228;7297;4961;28;21;37
423454.627;5728599.882;523.843;20070611094847148;2094;1970;4656;8122;6979;4971;23;23;29
423455.579;5728646.196;525.066;20070611094846125;2173;2011;4665;7914;6808;5220;22;22;33
423456.423;5728692.410;526.136;20070611094845102;2138;2119;4695;7165;6841;4899;17;22;30
423457.060;5728736.092;526.948;20070611094844133;2352;2131;4641;7233;6526;5437;20;24;27
423457.405;5728782.134;527.841;20070611094843109;2439;2031;4715;7521;6702;5468;24;22;27
423457.431;5728825.608;528.638;20070611094842141;2476;2351;4610;7482;7194;4874;19;23;32
423457.144;5728871.448;529.309;20070611094841117;2537;2201;4817;7467;6627;5072;20;21;30
423456.629;5728914.397;529.727;20070611094840156;2803;2298;4690;6908;6313;5045;26;36;29
423455.785;5728960.448;530.010;20070611094839125;2321;2331;4726;7558;6968;5051;22;23;28
423454.560;5729005.759;530.343;20070611094838109;2688;2178;4760;7914;6990;5648;24;22;30
423453.022;5729048.967;530.804;20070611094837141;2769;2265;4737;7645;7052;5083;23;25;35
423451.085;5729095.631;531.247;20070611094836094;2477;2161;4734;7111;6559;4776;26;22;30
423449.022;5729139.177;531.615;20070611094835117;2438;2166;4642;6875;6567;4833;30;29;30
423446.621;5729184.519;531.953;20070611094834102;2726;2368;4765;7988;7134;5670;32;26;26
423444.241;5729227.753;532.307;20070611094833133;2934;2408;4713;7907;7074;5061;25;28;30
423441.732;5729273.057;532.700;20070611094832117;2872;2366;4763;7577;7040;4700;20;24;37
423439.372;5729316.977;532.982;20070611094831133;2768;2405;4652;7792;6537;4787;29;28;33
423437.049;5729362.643;533.036;20070611094830109;2914;2562;4682;8072;7292;4737;27;25;36
423435.045;5729405.547;532.911;20070611094829148;2626;2353;4708;7733;6725;5327;22;21;33
423433.158;5729451.265;532.637;20070611094828125;2721;2280;4689;7603;7385;5220;32;24;34
423431.719;5729495.692;532.282;20070611094827133;2655;2357;4668;8308;5722;4548;25;34;26
423430.861;5729540.577;531.991;20070611094826133;2630;2323;4854;8026;5867;4269;21;20;29
423430.880;5729586.577;532.058;20070611094825109;2408;2283;4668;8123;6927;5063;28;26;33
423431.948;5729630.112;532.130;20070611094824141;2699;2426;4715;7522;6577;4438;24;31;31
423434.279;5729676.422;532.185;20070611094823109;2410;2417;4775;7972;6705;4808;21;20;27
423437.691;5729719.772;532.423;20070611094822141;2657;2407;4571;7645;6570;4384;20;27;36
423442.620;5729765.339;533.033;20070611094821117;2724;2385;4569;8154;6590;5129;24;28;34
423448.621;5729808.121;533.440;20070611094820148;2752;2351;4762;7640;6184;5267;22;23;29
423456.029;5729853.072;533.835;20070611094819125;2490;2119;4764;7096;7221;4698;20;26;21
423463.906;5729897.786;534.249;20070611094818102;1431;1934;4652;5790;6111;4568;21;21;23
423470.917;5729940.108;534.625;20070611094817133;1596;2145;4749;6729;7682;4858;23;21;41
423477.278;5729984.926;535.029;20070611094816109;1921;2132;4801;7393;7657;5101;28;21;30
423481.910;5730027.083;535.542;20070611094815148;1274;1739;4688;7116;7644;5405;19;24;37
423485.709;5730072.048;536.059;20070611094814125;1898;2156;4699;7448;7233;5381;18;24;28
423489.078;5730116.581;536.304;20070611094813109;1934;2111;4700;7068;7534;4608;21;22;33
423492.287;5730159.598;536.677;20070611094812125;1985;2057;4700;6569;6322;4631;24;22;31
423495.513;5730204.270;536.968;20070611094811102;2059;2200;4783;7203;6572;5215;23;26;28
423498.542;5730248.575;537.063;20070611094810086;2354;2244;4636;6895;6593;4895;29;23;27
423501.243;5730291.208;536.924;20070611094809109;1662;1892;4631;6662;7016;5318;26;30;30
423503.556;5730333.598;536.629;20070611094808141;1583;2069;4712;6902;6315;4796;21;26;29
423505.069;5730378.553;536.418;20070611094807117;2002;2139;4741;7799;8134;3921;21;21;28
423504.881;5730423.075;536.157;20070611094806109;1444;1832;4644;6752;5696;5180;20;21;27
423502.883;5730466.092;536.043;20070611094805141;1085;1784;4573;6025;6844;4697;31;59;28
423499.453;5730511.652;536.029;20070611094804117;1565;1939;4568;6756;6562;4751;19;25;27
423495.639;5730554.809;536.289;20070611094803148;1537;2059;4635;7520;7046;5319;18;25;32
423491.239;5730600.345;536.937;20070611094802125;1769;2000;4639;7063;6945;5521;21;24;26
423486.279;5730646.203;537.683;20070611094801094;2145;2117;4628;6896;7411;5005;21;23;29
423481.097;5730689.579;538.453;20070611094800117;1960;1869;4533;7198;7453;4688;26;24;29
423475.257;5730734.991;538.959;20070611094759094;1625;2136;4674;6833;7633;5195;23;21;26
423469.325;5730778.353;539.184;20070611094758117;2125;2278;4675;7253;6912;5363;21;20;26
423463.101;5730823.182;539.537;20070611094757109;1806;2059;4645;7274;6524;4930;24;24;28
423457.265;5730865.378;539.850;20070611094756164;1762;2033;4734;6937;6586;5397;26;32;26
423450.967;5730911.185;540.012;20070611094755141;1470;2023;4620;6674;6581;5071;22;27;35
423444.787;5730957.174;540.046;20070611094754117;1545;2020;4696;6919;7379;4784;22;20;29
423439.190;5731000.951;539.912;20070611094753148;1772;2006;4518;6810;5791;4878;32;26;33
423433.683;5731047.433;539.399;20070611094752125;1611;2013;4652;5621;7318;5123;22;25;26
423428.779;5731092.743;538.661;20070611094751133;1739;2137;4624;6745;7130;5045;19;21;33
423424.045;5731139.378;538.330;20070611094750117;1654;2138;4631;6051;6617;4779;24;24;27
423419.636;5731184.094;538.737;20070611094749148;1899;2013;4727;7299;6963;5233;23;28;24
423415.278;5731231.508;538.872;20070611094748125;1460;2028;4710;6856;7600;4669;19;18;27
