"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
420066.877;5726356.338;536.744;20070611092150180;2266;2382;5007;7049;6751;4896;21;21;33
420067.572;5726396.748;538.416;20070611092151164;2655;2383;5042;7467;7653;4790;22;27;30
420068.215;5726436.887;539.785;20070611092152148;2978;2675;5036;7891;7692;4744;24;27;31
420068.807;5726477.191;540.690;20070611092153141;3008;2702;5114;8013;7093;5031;31;30;35
420069.370;5726519.171;540.762;20070611092154172;2683;2699;4997;7475;7107;5180;23;25;27
420069.776;5726558.572;539.882;20070611092155133;2689;2871;5177;8382;7543;4770;24;32;31
420070.073;5726600.960;538.277;20070611092156156;2868;2306;5234;8912;6679;4845;23;24;32
420070.234;5726641.838;536.770;20070611092157133;2709;2392;5164;7336;7067;4375;23;30;34
420070.233;5726686.026;535.276;20070611092158180;2910;2459;5315;8115;7501;5333;22;20;26
420070.014;5726726.893;533.996;20070611092159141;3149;2683;5216;7678;6129;4905;27;23;27
420069.503;5726771.066;532.661;20070611092200172;3157;2767;5272;7552;6984;5048;24;25;32
420068.804;5726812.763;531.613;20070611092201141;2847;2964;5266;7562;7357;5000;25;31;28
420067.818;5726856.568;531.076;20070611092202156;2614;2875;5030;7123;6825;4383;27;31;33
420066.650;5726898.338;531.372;20070611092203125;3015;2693;5143;7912;7087;4661;23;25;34
420065.295;5726942.360;532.109;20070611092204148;2688;2812;4917;6869;7225;4613;22;24;29
420064.025;5726983.902;532.879;20070611092205117;2292;2541;4996;7558;7458;4720;22;22;31
420062.756;5727027.373;533.517;20070611092206133;2462;2576;4999;7566;6880;4754;20;20;30
420061.671;5727068.794;533.820;20070611092207102;2616;2679;5046;8161;7446;4999;24;30;32
420060.562;5727112.829;533.975;20070611092208133;2873;2596;5176;7466;7076;4816;27;55;32
420059.403;5727156.513;534.293;20070611092209156;2696;2646;5115;7442;6633;4759;28;28;40
420058.279;5727197.795;534.759;20070611092210125;2426;2688;5119;7601;7045;5143;26;23;31
420057.014;5727241.642;535.244;20070611092211156;2180;2733;5044;6478;7262;4804;27;31;33
420055.706;5727285.034;535.069;20070611092212180;2140;2607;5084;6589;6606;5282;22;25;33
420054.584;5727325.704;534.417;20070611092213141;2819;2724;5054;7559;6272;4772;22;28;30
420053.653;5727368.960;534.199;20070611092214164;2582;2352;5041;7597;7227;4907;23;28;30
420052.974;5727410.186;534.365;20070611092215141;3633;2868;5309;8608;6668;4889;26;30;33
420052.124;5727453.695;534.965;20070611092216172;2909;2451;5090;7635;7798;4827;25;22;31
420051.135;5727494.917;535.862;20070611092217148;2941;2397;5160;8111;7603;4595;20;21;33
420049.982;5727537.893;536.667;20070611092218164;3282;2574;5281;8181;7224;5162;33;23;34
420048.651;5727581.626;537.216;20070611092219195;2650;2514;5043;7107;6993;4652;20;22;31
420047.143;5727622.739;537.389;20070611092220164;2555;2607;5108;7181;6089;4796;19;24;26
420045.264;5727666.221;537.428;20070611092221188;2758;2541;5082;7581;6853;4573;25;37;39
420043.454;5727705.409;537.052;20070611092222109;2496;2558;5146;8120;6628;5033;25;24;25
420041.515;5727748.970;536.417;20070611092223133;2657;2475;5116;7367;6916;5117;23;25;28
420039.861;5727790.265;535.964;20070611092224102;2814;2538;5196;7708;7335;4691;33;22;32
420038.434;5727833.565;535.505;20070611092225117;2488;2449;5079;6793;7873;5277;23;24;29
420037.387;5727877.855;535.032;20070611092226156;2713;2485;5033;7212;5811;4524;22;19;29
420036.760;5727918.843;534.626;20070611092227117;2922;2804;5238;7738;7254;5090;30;25;32
420036.509;5727962.845;534.223;20070611092228148;2834;2581;5101;6819;8174;5059;23;22;32
420036.584;5728004.214;533.819;20070611092229117;2338;2389;5010;7484;6810;5069;26;24;28
420036.881;5728047.632;533.475;20070611092230133;2723;2756;5197;7199;6258;4823;23;27;28
420037.150;5728089.423;533.046;20070611092231109;3029;2742;5210;7870;7255;4838;22;27;26
420037.124;5728133.570;532.761;20070611092232141;2909;2593;5194;8320;7543;5434;25;27;34
420036.737;5728175.070;532.389;20070611092233109;2531;2643;5128;7411;7403;4779;29;24;35
420035.912;5728218.897;532.010;20070611092234133;3043;2864;5113;7441;7747;4390;26;28;31
420034.626;5728260.310;531.621;20070611092235102;3037;2961;5282;7622;7611;4710;24;24;36
420032.523;5728303.945;531.438;20070611092236125;2843;2601;5109;7201;7067;4630;20;27;40
420029.689;5728346.455;531.411;20070611092237125;3266;2794;5339;7422;7617;4731;25;22;34
420026.057;5728389.455;531.383;20070611092238141;3317;2877;5269;8255;7103;4919;22;22;28
420021.577;5728432.887;531.500;20070611092239172;3550;2565;5305;8734;7500;4770;25;26;35
420016.568;5728473.454;532.079;20070611092240141;3677;2592;5127;8693;6589;4785;22;22;31
420010.337;5728515.980;532.893;20070611092241164;3199;2427;5077;8330;7417;4519;25;28;31
420003.741;5728555.888;533.579;20070611092242133;3540;2684;5193;7958;7761;4898;25;24;25
419996.236;5728598.370;534.357;20070611092243172;3442;2471;5021;8354;7290;4849;21;21;33
419988.857;5728638.010;535.321;20070611092244148;3483;2377;5106;7863;7131;4893;20;25;30
419981.211;5728679.285;536.177;20070611092245172;2822;2183;4991;7525;7363;4956;26;29;35
419974.318;5728720.527;536.636;20070611092246195;1971;1850;4914;6877;6234;4950;22;22;27
419968.721;5728758.027;536.912;20070611092247125;2760;2195;4933;8123;7044;4951;24;29;26
419963.139;5728799.363;537.108;20070611092248148;3163;2291;5030;7872;7981;4521;28;23;32
419958.671;5728839.232;537.103;20070611092249133;1722;1780;4886;7092;7301;4801;22;30;35
419955.256;5728880.829;537.100;20070611092250156;1145;1539;4801;6838;6307;4998;24;20;31
419953.580;5728919.972;536.971;20070611092251117;895;1803;4753;6249;6986;5180;22;25;27
419953.990;5728964.321;536.912;20070611092252203;960;1823;4741;6626;7274;4998;26;23;28
419956.058;5729003.915;537.256;20070611092253172;1169;1754;4767;6280;7189;5321;22;19;37
419960.351;5729045.916;537.666;20070611092254203;929;1660;4581;6185;6762;5002;23;24;28
419966.696;5729085.177;537.588;20070611092255172;893;1605;4708;6870;6290;4740;20;24;28
419975.644;5729126.526;536.687;20070611092256195;1982;1838;4933;7800;6852;5060;29;29;37
419985.562;5729165.663;535.517;20070611092257164;3715;2416;5353;7625;6748;5173;28;25;31
419997.026;5729206.525;534.577;20070611092258172;3589;2514;5388;7886;7548;4712;26;28;33
420008.880;5729245.697;534.096;20070611092259133;3803;2975;5566;8017;7319;5124;28;34;32
420022.421;5729287.612;533.542;20070611092300156;4300;2964;5729;8616;6687;4954;24;21;32
420036.760;5729329.950;533.480;20070611092301188;4612;3182;5798;9501;6140;4271;30;23;31
420050.182;5729370.091;534.294;20070611092302164;4506;2793;5567;8797;7326;4763;26;24;35
420062.121;5729411.143;535.517;20070611092303156;4578;3072;5814;8931;7201;5275;24;29;35
420071.264;5729451.614;536.032;20070611092304125;5249;3108;6210;9496;7639;5076;32;25;32
420078.164;5729492.861;536.110;20070611092305102;3657;2793;5753;8611;7093;5364;21;25;34
420083.725;5729536.785;535.261;20070611092306133;3171;3187;5579;7550;7424;4939;24;25;31
420087.677;5729578.383;533.519;20070611092307102;2608;2985;5270;7758;7514;4943;22;24;28
420090.913;5729623.315;532.276;20070611092308141;2687;3034;5249;7109;7405;4986;26;26;36
420092.976;5729666.190;531.060;20070611092309125;2554;2817;5221;7176;7201;4736;23;25;32
420094.244;5729710.780;529.705;20070611092310141;2222;3218;5321;6798;7156;4447;27;19;29
420095.323;5729756.423;528.254;20070611092311172;2109;3139;5247;7633;7529;5079;25;21;36
420096.563;5729800.277;526.910;20070611092312156;2267;3140;5254;7854;7166;4756;28;23;36
420097.932;5729844.740;525.875;20070611092313148;1782;3110;5101;6238;6391;4598;21;26;28
420099.261;5729891.139;525.095;20070611092314180;1640;2890;4984;6455;7102;4765;18;26;31
420100.342;5729935.482;524.703;20070611092315164;1562;2783;4947;7104;7398;4461;24;24;33
420101.269;5729981.929;524.698;20070611092316195;1511;2821;4927;6497;7892;5181;22;22;26
420101.939;5730024.786;525.125;20070611092317148;1508;2523;4838;6177;6680;4928;26;26;30
420102.390;5730070.702;525.830;20070611092318172;1478;2699;4935;6134;6709;4751;19;25;25
420102.502;5730114.008;526.630;20070611092319141;1577;2789;4954;7016;7742;4494;22;21;30
420102.255;5730159.550;527.574;20070611092320164;1642;2524;5004;7226;7773;5269;20;24;33
420101.625;5730202.788;528.551;20070611092321141;1464;2825;4949;7121;7408;4594;20;23;37
420100.515;5730247.208;529.665;20070611092322148;1744;2899;4846;6574;7519;4608;25;23;32
420098.995;5730289.697;530.814;20070611092323117;1893;3200;5006;6882;7240;5279;20;25;34
420096.858;5730334.041;532.056;20070611092324133;2073;3302;4993;6968;7105;4652;21;25;34
420094.251;5730376.127;533.146;20070611092325102;1751;3157;4982;7000;7835;4164;24;35;31
420090.837;5730420.349;534.158;20070611092326125;2211;3374;5050;6899;7291;4756;19;25;33
420086.623;5730466.007;535.195;20070611092327188;2032;3191;5000;7269;6737;5325;24;24;32
420082.219;5730507.412;536.160;20070611092328156;2090;3201;4919;7154;7920;5373;23;26;29
420076.908;5730551.268;537.040;20070611092329188;2060;3216;4918;6364;7722;5090;21;24;26
420071.406;5730592.302;537.841;20070611092330156;2142;3126;5022;7190;7041;5410;24;29;32
420064.992;5730635.774;538.676;20070611092331188;2352;3359;5020;7241;7276;4839;29;33;32
420058.434;5730676.730;539.445;20070611092332164;2491;3368;4880;7085;7302;4938;18;24;35
420051.416;5730717.517;540.145;20070611092333141;2586;3464;4986;7644;7726;4951;20;24;25
420043.690;5730760.132;540.739;20070611092334164;2369;3315;5046;7184;7015;4875;23;25;26
420035.993;5730802.704;541.280;20070611092335188;2409;2808;4986;7331;7021;5097;18;23;31
420029.063;5730843.093;541.693;20070611092336156;2524;2699;5058;7984;8510;4916;24;32;34
420022.111;5730886.297;541.744;20070611092337188;1944;2747;4903;7287;7422;4714;23;24;28
420015.937;5730926.786;541.259;20070611092338148;1698;2557;4806;6007;7013;5226;28;26;33
420009.615;5730970.833;540.527;20070611092339188;1827;2649;4822;6422;6902;4657;26;31;28
420004.118;5731011.878;539.797;20070611092340148;1935;2733;4834;7104;6993;4580;23;28;11
419998.752;5731056.242;538.966;20070611092341180;2205;2826;5048;6631;6548;5369;22;24;28
419994.618;5731099.254;538.399;20070611092342172;1785;2284;4996;6437;7401;5165;19;23;25
419991.823;5731141.488;538.132;20070611092343141;1492;2316;4998;6982;6880;5004;18;24;28
419989.951;5731187.309;538.025;20070611092344188;1922;2905;5070;6605;7560;5242;27;27;34
419988.858;5731229.810;537.872;20070611092345156;1527;2598;4903;5899;7515;4961;21;21;28
