"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
417488.492;5724946.545;532.150;20070611090301156;1754;2104;4507;6076;5830;4996;29;24;28
417490.915;5724989.752;531.891;20070611090300211;1588;1848;4730;6649;6103;5150;22;22;29
417494.194;5725037.056;531.405;20070611090259180;1498;1897;4728;6504;6910;5212;20;30;26
417497.628;5725081.783;530.895;20070611090258211;1628;2110;4687;7345;6976;5192;26;27;24
417501.580;5725129.742;531.014;20070611090257180;1870;2221;4677;6553;7214;4855;22;20;25
417505.467;5725175.380;532.284;20070611090256203;2026;2154;4567;6888;6654;5207;22;23;36
417509.584;5725223.249;534.415;20070611090255180;1542;1862;4709;7049;7229;4305;24;24;26
417513.607;5725268.471;537.114;20070611090254211;1911;1869;4626;7129;6266;5176;26;23;30
417518.215;5725316.366;540.351;20070611090253180;2085;2025;4637;7686;7541;5234;26;20;27
417522.718;5725361.473;543.389;20070611090252203;1975;1898;4614;7392;7799;4729;27;23;35
417527.176;5725408.584;545.935;20070611090251180;1951;2078;4551;7373;6772;4926;27;22;32
417531.244;5725453.171;547.765;20070611090250203;2150;2113;4616;7264;7541;4907;24;26;29
417535.507;5725499.497;548.376;20070611090249180;1819;1958;4537;6912;6389;5314;25;25;28
417539.638;5725545.622;547.842;20070611090248156;1715;1968;4618;7074;6855;5087;21;24;34
417543.494;5725589.528;547.214;20070611090247180;1955;1994;4670;7681;6903;4254;24;27;32
417547.296;5725633.415;546.234;20070611090246203;1789;2110;4595;7015;7488;5276;26;24;36
417551.259;5725679.693;544.536;20070611090245172;1524;1981;4627;6858;7686;5301;24;21;26
417555.071;5725723.389;542.327;20070611090244195;1577;1966;4611;6783;7384;4357;19;30;25
417559.069;5725767.277;539.675;20070611090243211;2025;2133;4715;7376;6418;5094;29;28;37
417563.424;5725812.763;536.883;20070611090242188;2080;2249;4799;7282;7198;5649;26;27;26
417567.848;5725858.123;534.616;20070611090241164;1939;2206;4702;7147;7273;4808;23;24;31
417572.137;5725901.313;532.928;20070611090240188;1793;2167;4624;6974;7710;4865;28;26;26
417576.455;5725944.534;531.833;20070611090239211;1925;2004;4714;6800;6304;5269;23;19;26
417580.994;5725989.911;530.319;20070611090238188;1911;2139;4598;7138;7236;5538;20;22;28
417585.416;5726036.084;528.857;20070611090237148;2374;2468;4551;7753;7602;5475;19;25;31
417589.205;5726080.242;528.531;20070611090236156;2029;2030;4524;7574;7886;4838;17;22;27
417592.620;5726124.033;528.739;20070611090235172;1769;2150;4589;7155;7923;5182;23;26;33
417595.876;5726168.862;528.781;20070611090234164;1638;1903;4657;6388;7680;4807;20;21;32
417598.981;5726214.005;529.088;20070611090233148;1768;2113;4626;7009;7196;4439;23;25;31
417601.800;5726257.326;529.483;20070611090232172;1940;2105;4634;7521;6958;4765;23;20;27
417604.664;5726304.414;530.298;20070611090231109;1960;2030;4536;7059;7731;4937;24;25;31
417607.048;5726348.727;531.503;20070611090230109;1869;1909;4554;7085;7742;5048;22;24;33
417608.950;5726391.681;532.588;20070611090229141;2086;2123;4534;6968;6830;4570;27;23;29
417610.497;5726435.117;533.615;20070611090228164;1877;2085;4608;7630;7470;4154;26;23;30
417611.631;5726480.024;534.456;20070611090227156;1880;1884;4604;7545;7076;5021;18;27;29
417612.365;5726524.616;535.014;20070611090226156;1757;2045;4531;6684;7461;5024;18;22;25
417612.857;5726568.207;535.230;20070611090225180;1840;2080;4507;7331;7447;4946;21;22;26
417613.152;5726611.833;535.239;20070611090224203;1951;2149;4497;7229;7232;4557;27;21;30
417613.135;5726657.982;535.079;20070611090223172;1973;2264;4487;7515;7089;4937;23;31;27
417612.697;5726703.469;535.016;20070611090222156;1834;1846;4540;7350;6646;4891;23;26;29
417612.082;5726746.917;534.865;20070611090221188;2093;2180;4614;7467;7243;4934;23;20;31
417611.189;5726793.226;534.457;20070611090220156;1873;2291;4623;7253;7757;4714;24;26;31
417609.907;5726837.156;534.023;20070611090219180;2064;2122;4587;7672;6803;4814;23;21;26
417608.129;5726883.640;533.485;20070611090218148;1937;2285;4552;7686;7385;5034;22;22;28
417606.314;5726927.497;532.546;20070611090217180;1921;2265;4427;6198;7648;5058;23;24;35
417604.349;5726972.965;531.631;20070611090216180;1943;1957;4694;7707;7127;5376;27;24;16
417602.301;5727019.677;530.604;20070611090215156;1978;2461;4609;7255;7105;4629;22;25;28
417600.233;5727064.777;529.694;20070611090214172;1759;2273;4589;6744;6762;5828;20;22;32
417597.876;5727110.661;529.513;20070611090213172;1865;2222;4672;7287;7073;4790;20;22;26
417595.316;5727154.785;529.563;20070611090212211;2103;2254;4656;7159;7509;4787;23;30;32
417592.142;5727204.016;529.747;20070611090211141;1720;1954;4597;6777;7046;5186;30;25;31
417589.137;5727248.938;529.943;20070611090210164;1886;2018;4590;6900;7853;5404;24;20;27
417586.141;5727294.206;529.976;20070611090209180;1946;2158;4689;7617;6860;4806;19;29;27
417582.986;5727341.228;529.872;20070611090208156;1857;2234;4665;6853;7972;5188;21;19;33
417579.629;5727388.584;529.871;20070611090207125;1686;2075;4577;6990;7035;5060;21;25;28
417576.187;5727434.466;529.994;20070611090206125;1731;1918;4567;6942;6270;4615;21;25;23
417572.508;5727480.285;530.328;20070611090205125;1908;1965;4652;6668;6478;4593;22;23;27
417568.580;5727526.353;530.769;20070611090204117;1812;1896;4645;8025;6907;4843;29;26;25
417564.588;5727570.596;531.324;20070611090203148;1666;1834;4621;7352;7066;5054;20;19;30
417560.247;5727615.079;531.991;20070611090202172;1597;2068;4500;6381;7807;5015;20;28;27
417555.097;5727661.895;532.890;20070611090201141;1814;2010;4713;6381;7504;4672;23;25;35
417549.609;5727705.695;533.722;20070611090200172;1827;2044;4519;6662;6898;4911;22;20;32
417543.336;5727751.763;534.327;20070611090159148;1836;2216;4654;7154;6197;4796;21;22;33
417537.056;5727795.580;534.612;20070611090158172;2245;2372;4595;7142;7512;5077;26;25;28
417530.249;5727841.828;534.773;20070611090157141;2467;2548;4482;6807;7179;4769;24;30;31
417523.644;5727887.347;534.835;20070611090156125;2668;2608;4525;7374;6263;5138;24;27;29
417517.573;5727931.160;534.916;20070611090155148;2511;2385;4513;6604;7011;4391;22;21;31
417511.648;5727977.079;534.882;20070611090154125;2854;2541;4547;6931;7354;4846;25;23;27
417506.778;5728020.659;534.761;20070611090153156;2482;2467;4610;6671;7183;5510;30;31;30
417502.658;5728066.826;534.663;20070611090152133;2571;2464;4553;7827;7851;4922;27;21;16
417499.872;5728110.989;534.383;20070611090151156;2046;2340;4549;5538;5775;3993;28;27;29
417497.925;5728157.350;534.030;20070611090150133;2303;2310;4608;6441;7556;4971;23;25;34
417496.871;5728201.026;533.684;20070611090149172;2454;2275;4527;7809;6987;5614;20;23;27
417496.982;5728248.349;533.283;20070611090148133;2862;2568;4599;7533;7532;4374;28;27;27
417498.684;5728292.503;533.068;20070611090147164;2711;2469;4670;6706;6325;4636;28;21;38
417501.938;5728337.329;533.179;20070611090146180;3287;2839;4651;8210;6733;5122;23;26;27
417507.079;5728384.126;533.447;20070611090145148;2663;2717;4708;8112;7278;4878;29;23;33
417513.859;5728430.033;533.574;20070611090144133;2173;2230;4446;7495;7760;4882;26;26;31
417521.381;5728472.966;533.697;20070611090143180;1899;2132;4677;6488;7119;5068;25;27;27
417530.067;5728519.332;533.796;20070611090142148;1784;1991;4558;6643;6782;4073;21;27;33
417538.962;5728565.069;534.145;20070611090141133;1834;2094;4483;6847;6866;4622;21;28;25
417547.595;5728609.396;534.987;20070611090140148;1817;1920;4620;6902;7437;5012;22;25;36
417555.960;5728653.001;536.032;20070611090139180;2014;1880;4630;6975;6254;4913;26;24;33
417564.617;5728699.011;536.999;20070611090138156;1716;1901;4560;7224;7139;5124;24;19;27
417572.621;5728742.518;537.790;20070611090137188;1696;2090;4581;7020;7149;4635;24;23;30
417581.051;5728789.101;538.556;20070611090136148;1549;2157;4569;6643;7292;5338;23;25;33
417588.831;5728832.432;539.372;20070611090135180;1676;2222;4629;6629;6890;4386;22;24;24
417597.091;5728878.112;540.258;20070611090134156;1853;1970;4552;6862;6741;5289;26;21;28
417605.689;5728923.958;540.882;20070611090133125;1946;2130;4671;6931;7410;5255;29;30;30
417614.384;5728966.730;541.206;20070611090132156;2067;2161;4651;7254;6959;4969;32;21;31
417624.108;5729010.996;541.598;20070611090131148;1734;2307;4643;7774;8006;4136;22;23;27
417634.029;5729055.862;542.046;20070611090130125;1841;2251;4685;6624;7356;4732;22;22;37
417643.048;5729098.380;542.504;20070611090129156;1543;2067;4540;6679;7265;4869;25;24;28
417651.910;5729143.391;543.087;20070611090128133;1399;2079;4665;6355;6993;4959;22;26;30
417659.393;5729186.399;543.581;20070611090127156;1838;1995;4579;7432;6888;5414;21;24;28
417665.628;5729229.978;544.068;20070611090126172;1929;2064;4574;6723;7210;4934;21;23;28
417670.547;5729275.477;544.526;20070611090125148;1821;2177;4635;6339;7245;4646;21;20;35
417673.742;5729318.693;544.740;20070611090124180;1559;2177;4449;6996;8093;4937;22;29;28
417675.765;5729364.780;544.528;20070611090123148;1824;2145;4619;7151;7711;5140;20;27;32
417676.367;5729409.647;544.229;20070611090122148;2734;2258;4620;7848;7143;5155;23;21;27
417675.335;5729454.011;543.816;20070611090121164;1763;2265;4623;6557;7281;5253;24;28;27
417672.369;5729500.635;543.328;20070611090120133;1880;2442;4595;6896;7610;4523;22;23;28
417668.902;5729544.568;542.880;20070611090119164;1729;2258;4509;7269;7646;4858;24;21;35
417665.114;5729591.068;542.351;20070611090118141;2132;2579;4632;7902;7151;4474;23;26;31
417661.529;5729633.038;541.877;20070611090117219;1886;2234;4678;6190;7588;5165;22;22;36
417657.088;5729679.641;541.554;20070611090116195;1408;2006;4563;6613;7004;5216;24;25;27
417651.644;5729726.588;541.396;20070611090115164;1768;2112;4510;6620;7388;4656;24;19;29
417645.608;5729770.326;541.391;20070611090114203;1873;2143;4610;5852;6854;4389;29;22;32
417638.515;5729817.163;541.394;20070611090113172;1817;2159;4479;7333;7908;4309;19;21;27
417631.585;5729861.481;541.380;20070611090112195;2209;2365;4630;8478;7112;5314;23;24;30
417623.591;5729910.386;541.208;20070611090111117;1726;2355;4583;7276;8104;5190;21;22;30
417615.766;5729954.311;541.149;20070611090110148;1877;2285;4558;6681;7322;4938;23;25;27
417606.704;5730000.999;541.232;20070611090109117;1913;2304;4673;6686;7294;5543;21;20;25
417597.668;5730044.775;541.439;20070611090108148;1647;2106;4588;7022;6874;4841;28;23;31
417587.674;5730090.906;541.596;20070611090107125;1816;2235;4547;7589;7500;5252;21;22;25
417577.879;5730133.759;541.755;20070611090106172;1880;2099;4525;6753;7283;4764;19;23;28
417566.825;5730180.032;542.053;20070611090105141;2618;2215;4578;6545;6340;5081;24;23;32
417555.927;5730224.488;542.340;20070611090104148;3008;2473;4611;7070;6993;5226;27;27;28
417544.700;5730270.706;542.536;20070611090103117;2777;2362;4494;6611;6653;4868;22;26;29
417534.368;5730314.121;542.555;20070611090102148;2424;2291;4539;6112;6069;4319;19;24;30
417524.131;5730359.092;542.512;20070611090101148;2676;2382;4555;7615;7819;4871;24;23;26
417514.486;5730404.560;542.451;20070611090100141;2934;2639;4666;7763;6502;4982;26;26;27
417505.779;5730449.129;542.468;20070611090059156;2706;2368;4507;7763;7124;4866;20;26;36
417497.978;5730493.079;542.473;20070611090058188;2535;2292;4514;7406;7311;5009;27;23;27
417490.865;5730540.037;542.451;20070611090057156;2424;2325;4498;6579;6839;5314;23;22;25
417485.321;5730585.333;542.466;20070611090056164;2573;2393;4667;6477;6814;4718;25;20;34
417480.539;5730633.220;542.563;20070611090055117;2544;2422;4589;7843;7484;5271;23;26;30
417477.347;5730676.873;542.579;20070611090054164;2776;2560;4540;7337;7196;4441;25;24;27
417475.437;5730724.142;542.845;20070611090053133;2616;2561;4575;6718;7380;5360;27;25;35
417474.832;5730768.476;543.573;20070611090052164;2071;2218;4451;6471;6848;4698;23;22;28
417474.892;5730814.724;544.431;20070611090051148;2276;2296;4511;7662;6745;4608;21;24;32
417475.733;5730858.988;545.299;20070611090050172;2135;2240;4501;7319;6869;5284;28;21;29
417478.012;5730905.070;545.999;20070611090049148;2260;2262;4560;7225;6575;5026;25;29;31
417481.701;5730948.306;546.397;20070611090048180;2655;2654;4558;7769;7652;4981;21;26;30
417486.804;5730994.035;546.887;20070611090047148;2704;2407;4633;7870;7290;5228;26;26;26
417492.054;5731035.714;547.362;20070611090046203;2913;2749;4622;7521;6939;5738;21;25;24
417498.122;5731080.979;547.974;20070611090045172;3403;3025;4585;7808;7075;4705;22;22;31
417504.900;5731125.289;548.587;20070611090044156;3101;2826;4681;9026;6751;4864;28;28;34
417512.558;5731168.524;549.110;20070611090043156;2212;2397;4623;7229;7278;5959;22;28;30
417520.353;5731210.571;548.900;20070611090042180;2414;2382;4620;6741;6761;5266;23;23;34
417528.487;5731254.284;548.374;20070611090041164;2332;2180;4746;6931;7456;5043;24;21;27
