"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
423031.356;5727123.503;515.864;20070611094525148;2837;3217;5559;7708;6452;4907;23;24;26
423029.465;5727167.417;513.910;20070611094526117;1484;3007;5143;6540;6922;4946;18;20;31
423027.099;5727212.906;511.940;20070611094527117;1724;3202;5060;7113;7028;4703;29;26;31
423024.118;5727259.173;511.198;20070611094528133;1700;3151;5087;6808;6326;4938;20;24;36
423020.979;5727302.929;511.211;20070611094529094;1546;2769;5031;6750;6470;4857;20;20;28
423017.738;5727349.476;512.263;20070611094530117;1924;2957;5059;6976;7234;5478;25;29;30
423014.789;5727393.707;514.621;20070611094531094;1648;2489;5055;6959;6454;5125;30;25;30
423011.924;5727439.453;517.470;20070611094532109;1504;2437;5031;6278;6626;4432;24;32;33
423009.121;5727485.437;520.096;20070611094533133;1611;2326;4923;6755;6925;4657;27;22;29
423006.359;5727529.705;522.030;20070611094534117;1739;2354;4957;6186;5995;4560;24;22;35
423003.169;5727575.521;523.741;20070611094535133;1633;2581;5000;6696;7860;4509;20;28;26
422999.711;5727619.098;525.463;20070611094536094;1806;2519;5002;6739;7509;5026;21;24;36
422995.423;5727668.232;527.104;20070611094537172;1601;2538;5143;6612;6777;5107;22;24;26
422991.507;5727712.454;527.792;20070611094538141;1537;2666;4987;6438;7453;4484;29;29;29
422987.770;5727756.976;527.856;20070611094539117;1653;2615;4995;6313;6707;4535;19;25;31
422984.313;5727803.528;527.469;20070611094540141;1578;2462;4992;6316;6319;4435;21;29;33
422981.261;5727850.358;527.313;20070611094541172;1725;2662;5079;6864;7892;5135;23;26;30
422978.464;5727894.265;527.424;20070611094542141;1751;2754;4998;6607;6916;4684;21;24;26
422975.735;5727939.168;527.593;20070611094543133;1694;2792;5082;6994;7716;5017;22;25;32
422973.264;5727983.254;527.646;20070611094544109;1551;2489;4970;5978;6767;4742;23;31;27
422970.918;5728027.222;527.689;20070611094545086;1390;2763;4884;5930;6967;4600;22;22;30
422968.379;5728073.104;527.892;20070611094546109;1348;2920;4916;6147;6708;5030;28;25;30
422965.726;5728118.778;528.218;20070611094547133;1464;2936;4952;6984;6926;4814;22;25;35
422963.163;5728161.810;528.598;20070611094548102;1640;2851;5106;6628;7080;4926;24;25;30
422960.429;5728207.355;529.161;20070611094549133;1516;2942;4836;6596;7169;4892;21;27;28
422957.915;5728249.835;529.800;20070611094550102;1616;3076;4834;6531;6735;4738;24;24;29
422955.369;5728292.421;530.365;20070611094551078;1523;3084;4946;6479;7356;4801;26;25;29
422952.650;5728337.444;530.759;20070611094552117;1531;3034;5017;6694;7475;4962;33;26;29
422950.198;5728379.879;530.906;20070611094553102;1628;3118;4943;6566;7733;4731;23;23;36
422948.330;5728424.149;530.911;20070611094554133;1985;2642;5077;7598;7098;4430;22;24;34
422947.443;5728467.631;530.933;20070611094555148;1680;2545;4951;6917;7556;4632;27;22;31
422947.405;5728509.017;531.018;20070611094556117;1800;2446;4917;7123;7494;5182;27;30;25
422948.225;5728551.386;531.271;20070611094557109;1949;2763;4867;7170;7477;4820;21;24;34
422949.736;5728593.081;531.206;20070611094558086;2066;2759;5072;7431;7432;4659;29;25;30
422951.911;5728636.787;531.068;20070611094559109;1802;2805;4962;7463;7474;4474;30;24;26
422954.470;5728678.158;530.961;20070611094600078;2066;2634;5048;6845;6191;4263;22;25;29
422957.525;5728721.829;530.923;20070611094601102;2143;2987;5092;6791;7587;5046;22;26;29
422960.758;5728765.400;531.001;20070611094602125;2149;2844;5061;7018;7931;4545;20;25;33
422964.090;5728808.497;531.268;20070611094603141;2250;2883;5124;7519;7735;5187;20;25;29
422967.640;5728851.743;531.774;20070611094604164;2309;2624;5134;7457;7178;4895;27;25;30
422971.123;5728892.596;532.522;20070611094605133;2475;2528;5224;6732;5130;4270;28;26;36
422974.601;5728935.338;533.039;20070611094606148;2262;2997;5021;7757;7854;5210;28;26;31
422977.730;5728976.692;533.164;20070611094607133;2527;2750;5207;7548;7287;5127;24;25;35
422980.509;5729017.370;533.068;20070611094608102;2525;2661;5234;8209;7129;4715;23;24;28
422982.998;5729060.004;532.805;20070611094609117;2731;2854;5352;7410;8137;4743;25;25;31
422985.047;5729101.345;532.566;20070611094610102;2485;2405;5240;7601;6160;4869;19;21;29
422986.920;5729143.997;532.349;20070611094611117;2719;2652;5197;7249;6920;4756;26;27;30
422988.742;5729184.661;532.213;20070611094612086;2122;2243;5244;6758;6366;4419;60;74;40
422991.066;5729227.637;532.208;20070611094613109;2050;2098;5063;6217;5956;4950;23;23;31
422993.672;5729268.397;531.960;20070611094614078;3044;2799;5338;8681;7842;4876;23;24;28
422996.421;5729311.629;531.281;20070611094615102;2856;3415;5266;7759;7610;4902;21;26;31
422998.547;5729352.744;530.316;20070611094616070;2492;3346;5176;7411;7005;5003;24;29;34
423000.284;5729396.475;529.025;20070611094617094;2426;3267;5258;7075;7317;4974;25;27;40
423001.638;5729439.770;527.814;20070611094618102;2345;2975;5232;7136;8121;5092;28;27;31
423002.607;5729483.969;526.998;20070611094619125;2149;3221;5219;6784;6931;4988;24;25;35
423003.161;5729525.983;526.017;20070611094620094;1621;3055;5032;5352;5497;4025;18;20;30
423003.396;5729570.931;524.637;20070611094621125;1703;3244;5084;6404;7617;4824;25;25;28
423003.117;5729614.392;523.318;20070611094622117;1944;3166;5177;6111;7073;5315;25;25;32
423001.774;5729659.029;522.047;20070611094623133;2195;3114;5164;7081;6941;5181;31;23;33
422999.525;5729704.359;521.295;20070611094624164;1808;3076;5021;5241;7196;4365;23;24;27
422996.827;5729746.552;520.970;20070611094625125;1539;2948;4913;5865;6543;4424;26;23;34
422993.278;5729791.668;520.755;20070611094626156;1653;2917;5021;7489;7490;4801;20;25;31
422989.350;5729833.536;520.817;20070611094627117;2220;3172;5139;6775;6745;4741;26;24;37
422984.433;5729878.668;521.027;20070611094628156;1982;3150;5026;6766;7345;5008;23;24;32
422979.384;5729920.517;521.442;20070611094629125;1839;3223;5059;6716;7112;5125;22;25;32
422973.819;5729962.986;521.653;20070611094630109;2084;3169;5034;6803;7232;5038;15;26;27
422967.574;5730007.004;522.103;20070611094631133;2207;3260;5035;7261;7307;4632;21;24;35
422960.783;5730052.253;522.439;20070611094632188;1792;2628;5052;6229;6951;4985;20;23;27
422954.467;5730093.374;522.343;20070611094633148;1761;2666;4950;6192;7274;4558;24;27;29
422948.470;5730137.247;522.662;20070611094634172;1832;2690;5027;6358;7366;4487;19;23;31
422943.803;5730178.841;523.076;20070611094635141;1751;2588;5024;6176;6876;4916;27;25;28
422939.930;5730222.530;523.402;20070611094636156;1780;2835;5004;6141;6014;4930;22;24;27
422936.928;5730266.285;523.847;20070611094637172;1879;3254;4901;6255;7398;4544;23;25;29
422934.777;5730307.664;524.318;20070611094638133;1737;3145;5005;6545;7318;4861;23;33;33
422933.175;5730351.416;524.760;20070611094639148;1793;3091;4996;6868;6384;5025;19;24;29
422932.555;5730393.071;525.060;20070611094640117;1824;2691;4909;6839;7277;5033;25;24;41
422933.039;5730436.948;525.493;20070611094641141;1938;2654;5034;6526;7539;4924;21;25;28
422934.354;5730478.704;526.052;20070611094642117;2034;3043;5082;6486;7772;4526;24;21;40
422936.305;5730522.256;526.747;20070611094643141;2212;3028;5002;7409;8021;4937;25;26;33
422938.501;5730566.001;527.546;20070611094644172;2258;3244;5065;7929;7491;4714;23;27;28
422940.516;5730607.027;527.951;20070611094645141;2354;2828;5167;7657;6786;5040;29;24;27
422942.509;5730650.351;528.010;20070611094646164;2466;3189;5248;7734;7459;5095;24;25;32
422944.313;5730692.420;527.874;20070611094647156;2584;2848;5122;7449;6614;4856;23;20;27
422946.057;5730733.943;527.560;20070611094648133;2471;3062;5136;7343;6992;5277;23;24;35
422947.957;5730777.587;526.911;20070611094649156;2374;3133;5014;7908;7280;4020;24;30;35
422949.966;5730821.335;526.237;20070611094650180;2021;2928;5026;7767;6549;4882;19;23;41
422951.998;5730862.802;525.663;20070611094651148;2150;2832;5096;7275;6592;4720;22;21;32
422954.107;5730907.330;525.099;20070611094652188;2245;3211;5092;7927;6908;4821;25;26;28
422955.733;5730949.571;524.664;20070611094653172;2542;3036;5244;7766;7261;4804;20;27;29
422956.795;5730991.180;524.415;20070611094654141;2459;2982;5255;7757;7934;5292;18;22;27
422957.384;5731035.186;524.737;20070611094655164;1993;2170;5136;6373;7426;5007;23;30;30
422957.617;5731076.791;524.977;20070611094656133;1591;2877;5021;6685;7230;4875;23;24;30
422957.374;5731120.322;525.067;20070611094657148;2262;3152;5149;6693;7816;4715;25;22;31
422956.534;5731164.124;525.645;20070611094658172;2287;2886;5064;6784;7104;5044;20;26;31
422955.160;5731205.167;526.476;20070611094659133;1908;3076;5046;6547;7417;4299;18;26;27
422953.080;5731249.084;527.580;20070611094700164;1943;3307;4966;6477;6265;4536;23;29;34
