"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
421049.346;5727223.615;536.974;20070611093013148;2065;2661;4940;7016;6629;4919;23;29;32
421049.467;5727267.610;537.302;20070611093014172;1862;2217;4914;7676;7492;4572;28;29;29
421049.577;5727308.846;537.719;20070611093015133;1928;2393;5035;6958;7272;5217;29;23;38
421049.518;5727352.694;538.449;20070611093016156;1801;2463;5051;6618;7535;4803;25;24;36
421049.090;5727394.538;539.428;20070611093017133;1757;2265;5133;7640;7019;5006;27;28;29
421048.472;5727438.699;539.944;20070611093018164;1977;2562;5069;7793;7522;4982;30;21;30
421047.472;5727482.560;541.031;20070611093019188;2010;2433;5180;6903;7582;4785;23;25;28
421046.110;5727524.171;542.130;20070611093020156;1856;2397;5091;7113;7253;5092;20;24;27
421044.558;5727568.568;542.912;20070611093021188;1664;2444;5087;7136;7307;5158;27;23;32
421043.246;5727610.416;543.638;20070611093022156;1659;2345;4997;6359;7172;4910;22;26;34
421042.062;5727654.121;545.089;20070611093023164;1507;2335;4924;6057;7205;5688;19;21;30
421040.873;5727696.655;546.704;20070611093024141;1635;2770;4976;6308;6873;5255;23;23;34
421039.667;5727741.179;546.973;20070611093025156;1408;2344;4996;6240;7207;4427;20;26;32
421038.690;5727784.094;545.757;20070611093026125;1372;2369;5030;5539;5449;4945;27;23;30
421037.690;5727829.938;542.184;20070611093027148;1698;2156;5275;5701;6695;5276;23;25;29
421036.799;5727870.706;538.417;20070611093028047;1396;2840;5079;6603;7276;4937;27;21;32
421035.708;5727917.820;534.744;20070611093029070;1444;2570;4957;6571;7315;5282;21;30;34
421034.689;5727965.426;531.603;20070611093030094;1400;2656;5192;6731;6300;4911;22;26;30
421033.882;5728010.763;529.001;20070611093031063;1397;2772;4952;6545;6458;5381;28;24;37
421033.209;5728061.042;526.729;20070611093032133;1477;2532;4937;7115;6731;4759;19;29;25
421032.829;5728106.601;524.995;20070611093033102;1663;2468;5070;6653;6889;4720;22;25;34
421033.118;5728154.374;523.540;20070611093034117;1563;2405;5090;6770;7402;4780;34;30;36
421034.127;5728200.196;523.044;20070611093035094;2065;2580;5159;6327;7058;4978;24;20;32
421035.806;5728248.218;524.506;20070611093036125;1839;2652;4912;7360;6669;5227;22;30;31
421037.488;5728294.341;526.742;20070611093037125;1788;2353;5050;7110;5797;4675;24;23;34
421039.265;5728340.847;529.297;20070611093038141;1427;2290;4896;6269;6631;4781;22;25;30
421041.181;5728387.718;531.684;20070611093039172;1434;2346;4944;6481;6977;4788;24;26;30
421043.244;5728431.473;533.038;20070611093040141;1602;2435;4951;7100;6728;4578;19;21;28
421046.039;5728477.057;533.579;20070611093041156;1708;2256;4898;7448;7345;4662;19;22;24
421049.380;5728520.694;533.940;20070611093042133;1350;2294;5009;7311;7086;5031;21;24;33
421053.235;5728565.235;534.759;20070611093043133;1780;2490;5061;6831;7657;4320;24;27;32
421057.251;5728607.983;536.038;20070611093044094;1410;2401;4864;5867;6346;4526;24;22;29
421061.891;5728653.396;537.239;20070611093045117;1779;2354;5077;7277;6391;4905;21;28;29
421066.891;5728696.988;538.249;20070611093046102;1273;2210;4965;6888;6510;4767;22;27;28
421072.723;5728741.901;539.322;20070611093047117;1658;2434;4896;6486;7587;4488;20;22;27
421078.966;5728787.094;540.052;20070611093048141;1877;2797;4902;7101;7963;4862;23;27;28
421085.124;5728829.893;539.971;20070611093049109;1561;2228;4831;6929;7608;5520;24;28;34
421092.117;5728874.808;538.455;20070611093050125;1600;2335;4979;6739;7031;5110;22;21;32
421099.015;5728918.124;536.465;20070611093051102;1739;2448;5018;6463;7003;4652;23;25;33
421105.829;5728963.751;534.573;20070611093052125;1634;2328;5000;6389;6884;4691;22;22;29
421111.586;5729007.100;532.978;20070611093053094;1451;1954;5037;6658;6806;4142;24;26;37
421116.869;5729052.980;531.492;20070611093054117;1585;2408;4896;6546;7196;4805;24;26;30
421121.311;5729098.578;530.489;20070611093055133;1806;2500;5017;7043;6916;4613;20;21;27
421124.310;5729142.055;530.069;20070611093056102;1275;2179;4952;6698;6853;5049;18;23;27
421126.133;5729187.824;529.856;20070611093057125;1737;2537;4945;7098;7246;4880;22;25;26
421126.888;5729228.522;529.932;20070611093058039;1566;2354;4850;6928;6240;5191;24;32;30
421127.037;5729271.496;529.943;20070611093059008;2072;2726;5042;6528;7224;4715;31;22;27
421126.472;5729314.704;529.816;20070611093059984;1763;2295;4934;7447;7119;4714;19;22;28
421124.924;5729359.815;529.483;20070611093101008;1442;2142;4728;6708;7063;5068;21;25;35
421122.423;5729402.801;529.304;20070611093101984;1442;2119;4825;6437;7403;4498;21;26;29
421117.767;5729453.841;528.393;20070611093103148;1384;2091;4841;6789;6870;5005;21;22;33
421112.355;5729498.556;527.181;20070611093104172;1679;2277;4986;6889;7082;5489;23;33;30
421105.797;5729540.739;526.221;20070611093105141;1376;2049;4802;5791;6040;5197;15;23;28
421097.726;5729585.207;524.923;20070611093106164;1586;2173;4904;7181;7566;5337;23;29;29
421089.480;5729627.307;523.679;20070611093107133;1930;2823;4831;5900;7350;4707;28;25;28
421080.593;5729670.779;522.557;20070611093108133;1640;2410;4799;5957;6786;4975;21;22;31
421071.867;5729712.631;521.551;20070611093109094;1757;2660;4829;7657;7467;4732;21;27;29
421062.716;5729757.399;520.538;20070611093110117;1661;2732;4821;7012;6672;5360;23;25;24
421054.033;5729802.385;519.557;20070611093111141;1601;2608;4946;6537;7440;5060;29;28;30
421046.431;5729845.551;518.752;20070611093112117;1609;2596;4921;6570;7426;5474;22;23;27
421040.047;5729889.780;518.033;20070611093113109;1550;2531;4952;7128;6986;5160;21;29;26
421035.968;5729933.312;517.882;20070611093114078;1503;2055;4895;5613;5825;3957;28;34;31
421034.239;5729979.738;519.133;20070611093115109;1148;1860;4776;6767;6862;5298;22;24;31
421034.350;5730023.116;520.914;20070611093116078;1600;2294;4753;6113;7425;4121;27;21;30
421035.754;5730068.250;522.912;20070611093117094;1770;2681;4839;6572;7012;4896;20;27;20
421038.209;5730113.093;524.794;20070611093118109;1773;2882;4895;6554;7046;4851;28;24;32
421041.669;5730157.985;526.498;20070611093119133;1564;2685;4973;6812;7819;4862;31;27;35
421045.876;5730202.648;527.948;20070611093120156;1688;2873;4887;5921;7108;5118;22;22;28
421050.446;5730244.750;529.139;20070611093121125;1867;2910;4950;6667;7306;4645;20;22;31
421055.949;5730290.760;530.189;20070611093122188;1885;2964;4971;6703;7590;4697;21;24;31
421061.261;5730332.599;530.985;20070611093123156;1931;3140;4989;5632;6216;5286;32;29;28
421067.116;5730376.703;531.589;20070611093124180;1925;2951;5099;6435;7573;4519;20;24;33
421072.826;5730418.433;531.996;20070611093125148;1999;3049;4986;6754;7919;5065;22;25;26
421079.044;5730462.514;532.297;20070611093126172;1940;3063;5031;6859;7919;4946;21;24;34
421085.039;5730504.281;532.529;20070611093127141;1948;2947;5016;6770;6578;5167;24;24;31
421090.878;5730544.412;532.719;20070611093128070;1836;3059;4981;7178;7149;4619;22;25;31
421097.060;5730586.647;532.674;20070611093129047;1972;3186;5049;6269;7041;4876;27;22;30
421103.518;5730630.675;532.775;20070611093130063;1889;3134;5010;7050;7344;4888;22;24;25
421110.054;5730675.175;532.977;20070611093131086;1779;3063;5122;5883;7852;4869;19;29;29
421116.478;5730719.823;532.778;20070611093132109;1735;2657;5072;7140;6378;4548;23;23;33
421122.106;5730764.661;532.149;20070611093133133;2112;2506;5149;7707;6633;4984;22;27;31
421126.509;5730807.315;531.525;20070611093134102;2114;2249;5089;7049;6411;4575;24;29;30
421130.324;5730852.979;530.631;20070611093135133;1992;2487;5121;6740;7871;5030;24;20;27
421132.669;5730896.065;529.720;20070611093136102;1672;2428;4933;7365;6847;4894;17;21;27
421133.423;5730944.268;528.501;20070611093137180;1342;2182;5047;6239;7101;4592;22;40;63
421132.555;5730987.747;527.198;20070611093138148;1401;2510;5110;6956;6012;4000;23;27;32
421129.693;5731034.208;525.735;20070611093139180;1455;2430;5146;6526;7302;4943;25;23;29
421125.297;5731077.528;524.472;20070611093140141;1711;2612;5166;6651;7355;5199;23;24;28
421118.800;5731123.933;523.249;20070611093141172;1714;2692;5144;6614;7034;5162;27;28;30
421111.133;5731167.338;522.184;20070611093142141;1757;2693;5073;6524;6656;4999;26;24;31
421102.015;5731211.970;521.223;20070611093143141;1705;2722;4993;6095;6867;4404;20;25;26
421092.322;5731255.040;520.642;20070611093144109;1672;2567;4942;6398;7203;5012;26;29;28
